worker_id,work_type,no_of_workers,time_takes_by_each_worker,complete_work_duration,rating
135,1,2,6,9,1.3
136,1,4,5,10,4.7
137,1,5,5,4,1.8
138,1,9,7,7,2.5
139,2,7,8,9,2.7
140,3,5,8,7,1.3
141,3,2,10,9,1.4
142,4,2,5,2,2.1
143,5,8,7,4,4.1
144,4,10,8,6,3.7
145,8,5,10,1,1.0
146,3,4,10,5,2.5
147,6,7,6,9,3.7
148,3,5,9,4,2.6
149,5,5,7,3,1.3
150,6,7,7,8,3.9
151,1,8,8,9,4.5
152,2,8,5,7,1.0
153,8,2,6,9,1.0
154,2,10,8,6,2.8
155,4,4,9,4,3.7
156,8,3,9,9,2.5
157,8,1,7,5,2.7
158,3,8,9,2,4.8
159,3,9,8,6,3.1
160,2,2,6,8,4.7
161,5,7,8,9,4.9
162,7,5,10,6,3.8
163,1,8,5,2,1.8
164,4,5,5,2,2.7
165,8,1,5,8,1.2
166,1,1,5,9,3.3
167,8,2,5,2,3.0
168,4,5,10,7,2.7
169,8,4,7,5,2.0
170,8,10,10,2,1.7
171,7,9,6,9,1.3
172,3,6,5,8,3.7
173,7,8,7,1,4.4
174,2,8,6,2,4.3
175,2,2,10,5,4.8
176,3,10,5,9,2.1
177,7,1,6,10,3.3
178,7,10,9,6,4.7
179,6,3,6,4,1.1
180,7,10,10,6,3.0
181,8,2,10,6,2.1
182,2,6,6,9,1.9
183,8,9,9,9,3.4
184,3,3,5,6,3.8
185,1,3,8,2,4.0
186,1,10,7,5,2.7
187,4,3,9,3,3.3
188,6,8,10,8,4.6
189,7,1,6,10,2.1
190,1,10,10,2,1.1
191,8,6,8,4,4.3
192,5,1,9,1,4.8
193,2,8,8,9,4.4
194,4,7,8,9,3.6
195,8,5,6,2,1.4
196,1,2,10,1,4.2
197,8,8,9,4,1.4
198,6,8,10,8,3.7
199,7,5,10,10,2.6
200,7,6,6,5,2.8
201,7,10,7,4,1.6
202,8,4,10,2,3.8
203,8,3,10,2,2.3
204,6,4,6,2,5.0
205,3,5,8,2,4.9
206,2,5,6,8,1.4
207,5,9,7,5,1.3
208,7,7,9,2,1.4
209,7,10,9,3,3.0
210,4,4,10,4,3.6
211,2,7,10,2,4.4
212,7,2,10,1,4.0
213,8,4,9,8,4.1
214,8,1,6,10,3.2
215,7,2,6,6,4.6
216,1,9,7,4,2.3
217,6,7,9,3,1.0
218,3,5,9,7,4.0
219,5,5,6,7,1.3
220,7,2,7,2,3.7
221,1,2,9,10,4.5
222,4,4,9,6,4.9
223,6,2,9,8,3.2
224,3,7,5,1,3.9
225,6,4,7,7,1.0
226,7,1,5,3,3.1
227,1,9,9,3,4.2
228,3,9,9,10,3.5
229,8,7,6,4,2.0
230,8,1,9,4,3.1
231,4,3,6,1,3.8
232,4,2,8,7,2.8
233,4,7,5,5,3.2
234,4,8,9,2,3.7
235,8,10,6,3,1.0
236,4,5,10,7,2.4
237,3,8,7,8,1.3
238,3,9,5,7,4.4
239,1,10,7,4,1.8
240,1,8,10,1,4.9
241,5,8,5,1,1.1
242,3,7,10,1,4.6
243,2,2,6,6,3.3
244,5,1,8,8,1.1
245,2,4,10,5,2.9
246,5,6,8,2,2.3
247,5,7,8,7,1.2
248,4,8,8,9,4.2
249,2,9,5,7,4.4
250,5,4,9,10,3.0
251,7,3,9,6,1.1
252,3,7,6,4,2.3
253,7,4,6,2,4.2
254,2,10,8,6,4.9
255,5,9,10,4,3.0
256,3,1,9,2,3.3
257,7,9,9,10,2.5
258,1,6,9,2,1.8
259,7,2,6,9,3.2
260,4,4,5,8,1.7
261,8,10,8,4,3.8
262,2,2,8,3,2.7
263,2,4,9,5,1.8
264,7,4,10,5,3.0
265,7,3,10,3,2.5
266,5,4,6,7,3.3
267,8,9,8,8,2.9
268,2,8,10,1,2.3
269,2,7,7,1,1.8
270,1,1,9,3,3.8
271,3,2,10,5,3.9
272,1,6,8,5,3.2
273,7,6,10,5,1.1
274,5,3,8,2,1.6
275,6,10,8,1,1.3
276,2,1,9,9,4.7
277,7,7,9,9,4.6
278,4,3,10,8,3.5
279,4,2,5,7,2.6
280,8,3,9,3,4.9
281,4,1,5,10,1.4
282,2,9,10,7,4.7
283,1,9,5,7,2.0
284,2,8,8,6,1.3
285,3,1,10,7,5.0
286,7,8,9,7,4.3
287,4,3,10,1,4.5
288,7,6,9,4,1.8
289,8,4,5,8,4.9
290,1,3,10,4,1.1
291,7,10,9,1,1.0
292,7,2,8,9,3.0
293,2,1,9,1,4.8
294,8,10,6,6,2.3
295,8,8,8,10,3.1
296,8,5,10,6,5.0
297,8,1,7,9,3.4
298,2,5,8,10,1.8
299,7,1,8,2,2.1
300,4,1,5,6,4.2
301,5,8,8,9,1.3
302,4,4,6,6,1.6
303,2,6,6,9,3.6
304,1,5,7,9,3.7
305,4,1,9,10,2.2
306,8,5,7,5,1.1
307,6,5,10,5,4.2
308,6,9,6,7,3.4
309,1,4,10,9,1.4
310,2,1,10,10,2.5
311,7,4,7,8,1.4
312,7,4,7,7,3.2
313,5,10,5,7,4.1
314,8,1,8,6,4.8
315,7,4,8,6,2.0
316,1,4,7,10,3.6
317,6,9,8,2,1.8
318,4,7,5,7,4.5
319,5,9,10,5,3.4
320,3,3,10,8,3.0
321,3,10,8,10,2.2
322,6,2,7,7,3.9
323,6,4,9,10,1.2
324,6,6,9,6,1.2
325,1,6,5,1,3.2
326,7,6,9,7,1.1
327,7,5,9,2,4.9
328,6,4,7,10,3.1
329,5,4,9,2,1.1
330,1,10,10,4,3.0
331,7,6,9,4,3.6
332,6,4,6,4,3.6
333,6,7,6,10,3.0
334,7,4,8,3,4.1
335,2,2,8,5,4.6
336,3,10,7,6,2.0
337,6,5,5,8,3.1
338,4,5,7,7,3.2
339,6,6,6,2,4.1
340,4,10,6,1,2.0
341,8,7,8,2,3.7
342,7,6,5,4,3.2
343,2,10,9,3,4.2
344,6,10,9,5,4.8
345,6,4,9,9,1.5
346,4,3,9,1,1.8
347,5,7,9,1,3.2
348,2,8,5,2,1.2
349,5,10,5,4,3.1
350,1,2,5,9,3.9
351,7,8,9,8,3.9
352,1,1,10,8,3.0
353,4,10,8,6,1.8
354,8,5,6,9,4.9
355,5,3,6,5,3.2
356,2,8,10,9,2.8
357,5,2,10,6,4.9
358,4,1,6,4,2.5
359,3,3,10,5,1.0
360,3,8,7,10,1.9
361,8,1,10,8,1.8
362,7,6,7,5,4.3
363,2,6,10,1,2.4
364,8,4,9,7,3.7
365,3,5,8,3,2.9
366,3,8,5,2,2.8
367,3,7,8,2,3.1
368,4,10,8,5,3.7
369,1,9,9,4,2.4
370,1,5,6,2,1.3
371,1,7,8,8,4.3
372,5,7,9,3,2.7
373,1,7,5,9,1.4
374,1,2,9,2,3.7
375,8,7,5,7,1.7
376,1,3,6,6,4.1
377,1,1,7,4,4.5
378,6,5,10,3,1.3
379,8,3,9,3,3.8
380,1,5,9,1,1.0
381,4,5,5,2,1.0
382,6,3,7,1,2.5
383,5,5,5,5,3.3
384,6,3,8,2,3.3
385,8,4,8,10,3.4
386,5,2,6,3,4.6
387,5,10,6,4,2.1
388,7,4,8,4,3.0
389,8,2,9,3,1.2
390,6,8,7,8,1.8
391,1,6,9,3,4.0
392,5,10,5,7,1.3
393,1,8,6,8,2.7
394,8,8,7,5,4.9
395,4,6,9,5,3.9
396,7,7,10,3,2.7
397,1,2,7,6,4.5
398,5,7,5,10,1.1
399,5,6,9,2,2.7
400,5,6,6,9,3.6
401,3,8,7,8,2.2
402,2,6,9,8,1.8
403,7,4,7,1,1.9
404,3,1,9,1,3.5
405,1,1,9,6,4.9
406,4,5,7,5,4.0
407,2,6,7,7,4.6
408,6,2,7,1,1.7
409,4,5,9,2,2.9
410,7,8,8,7,4.3
411,6,8,6,2,2.2
412,6,8,9,10,1.3
413,7,4,10,9,4.2
414,4,6,9,5,3.4
415,6,5,5,6,4.4
416,4,4,5,4,3.0
417,3,7,7,10,3.0
418,5,4,7,7,4.7
419,5,8,6,2,1.7
420,8,6,9,6,4.5
421,2,5,5,2,4.9
422,8,5,6,4,3.3
423,5,3,7,10,4.9
424,4,5,7,6,4.8
425,1,7,7,2,1.5
426,1,2,8,4,4.9
427,5,5,6,7,3.6
428,3,7,5,4,1.3
429,8,8,9,1,2.6
430,2,9,5,10,2.2
431,6,2,5,6,2.6
432,7,9,8,10,4.6
433,5,7,6,5,4.6
434,8,2,8,4,4.2
435,2,4,6,7,4.9
436,7,4,9,5,1.3
437,2,4,6,6,3.6
438,3,2,9,2,3.2
439,8,4,7,2,1.4
440,6,5,5,10,3.1
441,5,3,9,8,2.2
442,2,4,7,6,2.4
443,1,6,6,10,3.3
444,4,6,5,10,1.8
445,4,7,8,7,1.4
446,4,2,6,8,4.0
447,8,1,6,5,3.2
448,3,4,9,4,3.9
449,1,1,5,10,3.8
450,5,7,8,9,3.1
451,2,7,6,6,4.6
452,7,3,5,8,1.7
453,2,10,9,8,3.8
454,1,9,5,2,3.7
455,6,1,5,9,3.8
456,6,7,5,3,2.8
457,7,9,5,6,3.3
458,1,6,5,6,4.3
459,8,9,5,5,4.7
460,6,4,9,8,4.2
461,2,1,9,4,3.1
462,8,6,5,5,3.1
463,6,9,5,6,4.8
464,4,1,6,2,1.1
465,7,3,10,3,4.5
466,3,8,6,6,3.3
467,3,10,10,6,4.5
468,7,3,6,8,3.7
469,5,1,5,2,3.8
470,4,6,8,1,3.9
471,4,7,5,10,4.8
472,6,10,6,9,3.5
473,5,4,5,8,1.8
474,6,3,10,5,1.4
475,8,5,8,7,4.7
476,1,2,5,7,1.6
477,5,7,6,4,1.8
478,5,4,7,8,1.2
479,8,3,6,3,4.4
480,4,7,8,7,3.4
481,1,9,6,7,2.0
482,2,3,10,10,4.8
483,6,1,10,8,4.4
484,8,4,8,1,4.1
485,4,4,5,5,1.4
486,6,3,10,6,4.1
487,1,7,7,10,5.0
488,7,5,9,2,1.3
489,1,6,8,8,4.9
490,2,6,5,9,4.0
491,3,5,8,10,4.9
492,4,10,10,9,1.1
493,7,9,5,2,1.3
494,3,4,7,7,2.4
495,7,10,5,6,3.8
496,2,6,8,8,1.7
497,6,8,7,2,1.5
498,2,8,5,10,3.1
499,1,8,8,1,1.1
500,7,9,5,9,4.1
501,2,1,10,10,3.1
502,8,9,10,7,1.0
503,3,4,8,8,3.7
504,5,3,6,1,3.7
505,5,5,9,3,3.8
506,4,10,8,7,1.7
507,7,5,7,5,3.9
508,5,2,8,9,3.6
509,7,5,10,4,2.7
510,1,8,10,1,3.4
511,6,4,10,2,2.8
512,5,6,10,5,3.2
513,3,3,8,6,3.9
514,7,10,8,7,1.8
515,7,2,6,2,2.8
516,2,7,7,2,2.0
517,6,4,6,9,3.3
518,5,10,10,7,2.2
519,1,6,10,4,2.3
520,4,5,5,4,2.5
521,3,4,6,2,2.0
522,1,3,6,6,4.4
523,3,1,10,3,2.6
524,6,2,7,3,3.4
525,5,2,10,5,3.5
526,4,6,6,8,4.4
527,8,2,10,3,4.3
528,1,2,10,6,1.1
529,5,9,9,8,4.9
530,6,1,5,5,4.8
531,7,6,6,1,1.1
532,4,3,8,10,4.6
533,5,9,10,3,2.5
534,4,4,6,9,1.2
535,4,8,6,9,2.6
536,3,6,6,6,3.0
537,7,1,6,9,2.1
538,5,2,9,3,2.2
539,5,7,6,10,5.0
540,7,2,5,2,3.9
541,8,6,6,1,4.8
542,6,8,8,8,1.9
543,7,2,8,1,4.0
544,2,2,5,3,4.6
545,3,2,7,8,2.5
546,7,4,8,10,3.5
547,6,6,8,7,3.5
548,2,2,6,5,1.6
549,3,8,6,6,3.6
550,8,9,5,8,2.5
551,6,4,6,1,3.7
552,1,1,9,6,4.8
553,7,3,8,2,5.0
554,8,1,10,10,3.9
555,3,10,9,6,4.8
556,8,1,6,5,4.8
557,3,6,10,9,4.2
558,6,5,5,6,3.8
559,2,6,6,6,1.1
560,6,7,10,6,2.2
561,1,10,7,4,2.4
562,8,5,5,4,1.1
563,1,8,6,6,1.1
564,4,8,5,9,4.8
565,2,8,9,3,2.6
566,3,7,7,6,2.9
567,5,3,10,5,3.5
568,1,1,8,5,2.9
569,8,6,10,1,3.0
570,4,9,9,9,3.2
571,5,7,9,6,3.0
572,1,6,6,1,4.7
573,2,4,7,10,4.0
574,1,3,7,3,1.5
575,7,10,6,5,3.9
576,6,4,7,3,1.2
577,4,8,5,6,1.2
578,6,8,8,5,2.0
579,1,4,9,5,1.5
580,4,10,10,6,3.2
581,7,5,8,10,3.9
582,3,10,9,4,3.6
583,8,6,7,10,2.9
584,8,3,7,8,4.4
585,6,6,9,2,3.3
586,7,2,5,4,4.2
587,3,1,7,3,4.3
588,2,5,9,6,3.6
589,2,4,8,8,1.4
590,2,2,9,2,2.5
591,4,1,10,1,3.3
592,8,7,6,4,2.3
593,4,1,9,8,4.2
594,3,2,9,1,3.3
595,1,2,10,4,2.1
596,1,4,10,2,1.3
597,4,5,8,3,2.9
598,5,8,10,1,1.9
599,6,4,6,7,2.4
600,5,7,5,5,3.9
601,1,5,9,8,1.8
602,4,1,6,2,4.5
603,2,1,5,3,3.5
604,8,6,8,5,4.1
605,7,2,10,8,3.3
606,7,2,6,4,2.4
607,2,9,5,2,3.1
608,2,1,8,6,3.8
609,4,1,9,4,1.3
610,6,7,7,7,1.3
611,8,8,9,5,1.0
612,2,10,8,2,4.1
613,3,9,8,7,4.0
614,7,7,8,6,3.1
615,5,3,5,8,3.1
616,1,2,5,7,1.8
617,2,2,10,4,1.5
618,6,8,7,6,2.7
619,8,2,5,5,4.8
620,2,8,9,2,4.7
621,6,1,9,4,3.0
622,5,8,10,10,3.4
623,2,1,9,3,1.6
624,2,7,7,9,1.3
625,4,8,10,6,2.7
626,5,6,9,9,1.8
627,7,1,9,10,4.3
628,4,8,5,2,4.9
629,8,2,6,3,2.7
630,5,5,8,9,4.6
631,6,1,8,2,2.1
632,3,10,6,2,3.1
633,2,5,7,8,3.7
634,1,3,5,5,4.8
635,2,2,6,3,3.3
636,4,9,8,7,1.7
637,7,9,10,1,3.3
638,5,10,9,8,4.1
639,3,6,10,8,1.8
640,4,10,7,9,1.1
641,6,9,6,4,1.4
642,5,9,9,2,3.4
643,2,10,8,3,2.9
644,7,2,5,1,4.1
645,3,2,7,10,1.5
646,1,4,5,6,2.2
647,4,1,7,4,3.6
648,2,8,6,3,1.3
649,3,2,9,2,1.9
650,7,1,10,4,4.6
651,1,3,10,6,2.4
652,8,9,7,8,2.9
653,1,2,8,7,2.7
654,5,5,9,2,2.0
655,5,7,8,10,1.0
656,5,9,9,2,1.4
657,7,3,5,1,2.1
658,3,10,8,2,3.5
659,1,5,10,4,3.1
660,2,8,7,7,4.4
661,3,2,10,6,3.0
662,3,3,9,8,3.8
663,6,3,5,2,2.2
664,6,9,5,2,1.4
665,7,8,6,5,3.0
666,6,10,5,2,2.4
667,4,8,7,2,4.9
668,5,9,9,9,3.4
669,3,10,7,1,4.5
670,3,5,9,8,1.9
671,2,7,10,3,1.3
672,8,4,9,8,2.1
673,4,1,6,5,3.7
674,6,7,10,1,1.2
675,3,7,9,3,4.7
676,5,7,8,1,2.5
677,6,2,10,4,3.6
678,1,6,10,7,2.8
679,1,3,9,7,3.2
680,1,1,5,8,4.7
681,7,2,5,6,4.0
682,3,5,6,7,2.9
683,4,3,9,10,1.1
684,6,6,9,1,4.8
685,1,5,6,7,3.8
686,7,6,9,4,1.2
687,3,5,5,1,2.7
688,7,3,6,2,1.5
689,7,2,6,6,3.2
690,2,7,8,8,2.2
691,6,5,8,9,3.0
692,1,5,10,9,2.9
693,8,3,7,3,1.3
694,5,8,5,1,4.5
695,1,3,8,8,1.5
696,2,10,8,8,2.4
697,4,8,7,10,2.7
698,8,6,8,10,1.7
699,4,7,6,6,3.2
700,7,2,8,5,3.9
701,8,7,7,1,1.9
702,7,1,8,2,1.4
703,7,1,8,1,3.6
704,3,4,10,2,2.7
705,3,2,10,4,3.1
706,2,5,10,8,4.9
707,2,8,7,9,2.4
708,2,4,8,3,1.0
709,4,8,5,5,2.9
710,4,3,10,10,1.2
711,2,7,7,2,4.1
712,5,7,9,2,1.7
713,2,4,6,6,1.4
714,6,10,9,8,1.1
715,4,3,8,5,2.7
716,3,6,6,5,2.1
717,4,3,8,2,2.5
718,8,1,7,4,3.7
719,2,6,6,10,2.7
720,7,8,8,2,2.6
721,7,9,8,7,4.9
722,4,3,6,1,4.5
723,5,6,6,8,3.4
724,7,5,5,8,1.9
725,1,10,9,4,3.5
726,6,8,10,8,1.6
727,8,2,6,10,3.8
728,1,9,7,1,4.0
729,4,3,6,3,1.5
730,4,5,8,9,1.7
731,8,6,8,2,1.5
732,3,3,7,9,3.8
733,4,7,7,7,1.2
734,6,10,6,6,1.6
735,8,4,8,2,2.3
736,3,5,8,2,2.4
737,4,2,6,10,4.3
738,1,8,7,6,1.5
739,4,4,6,4,4.0
740,3,5,9,1,4.2
741,4,2,5,10,3.8
742,8,2,9,6,1.9
743,4,2,6,10,4.7
744,8,1,8,8,1.7
745,6,1,8,2,4.7
746,5,3,10,4,3.8
747,2,5,5,10,3.2
748,2,9,9,3,3.5
749,6,2,8,6,3.4
750,7,9,5,7,1.7
751,4,9,7,10,2.7
752,2,6,10,3,4.9
753,7,6,8,10,1.6
754,5,9,6,6,2.9
755,8,6,5,8,1.2
756,8,7,7,2,1.4
757,1,8,9,3,2.0
758,8,7,6,8,3.0
759,8,8,5,8,3.7
760,1,10,7,7,4.0
761,3,8,7,7,4.5
762,6,8,9,1,4.9
763,2,1,10,10,4.2
764,7,8,5,1,3.7
765,5,7,10,1,4.5
766,7,10,10,5,1.1
767,7,9,10,5,3.2
768,5,1,8,9,4.8
769,5,4,6,4,5.0
770,5,2,7,7,4.5
771,7,4,6,9,1.3
772,7,10,8,8,1.3
773,5,9,10,6,1.3
774,4,2,10,4,1.7
775,6,4,8,4,3.6
776,2,2,6,8,1.1
777,2,9,6,3,4.4
778,5,3,5,6,4.1
779,8,1,7,7,4.6
780,1,5,5,1,3.6
781,4,4,10,5,4.5
782,4,1,7,4,5.0
783,3,9,10,2,1.6
784,5,7,10,4,3.9
785,7,8,5,10,1.2
786,4,6,8,3,1.9
787,2,2,9,9,2.3
788,4,1,5,9,4.8
789,4,10,8,10,2.1
790,3,8,10,1,3.5
791,6,5,7,9,1.2
792,8,8,9,9,4.8
793,3,7,9,3,3.5
794,7,7,10,2,2.7
795,6,4,7,6,4.5
796,1,7,7,8,2.5
797,4,1,9,5,3.1
798,2,5,9,6,3.9
799,2,10,10,3,2.1
800,1,8,6,7,1.7
801,4,6,6,5,2.4
802,1,2,6,2,2.1
803,6,3,9,7,4.5
804,1,10,6,6,2.3
805,5,3,9,3,4.7
806,8,6,10,10,1.4
807,8,3,7,5,2.0
808,6,3,7,4,2.8
809,3,6,5,7,3.3
810,1,10,8,5,2.4
811,3,3,6,6,4.0
812,3,9,10,4,2.3
813,7,1,7,5,2.6
814,5,7,5,9,2.3
815,2,4,10,8,1.0
816,7,1,9,3,1.7
817,6,7,9,8,2.7
818,3,4,9,8,1.7
819,5,7,5,6,4.1
820,8,9,9,1,4.6
821,1,8,5,8,3.6
822,2,1,7,3,4.0
823,8,9,9,10,2.6
824,3,3,6,7,1.5
825,2,2,6,10,4.8
826,5,9,10,1,3.1
827,5,6,8,4,1.9
828,5,2,6,7,3.7
829,3,8,5,10,1.8
830,7,4,8,2,5.0
831,1,8,9,5,2.9
832,3,10,6,1,4.0
833,3,6,5,9,1.2
834,1,5,7,3,4.0
835,3,3,7,1,5.0
836,6,8,10,7,4.5
837,2,10,10,8,2.1
838,8,6,10,10,3.9
839,6,1,6,2,2.4
840,5,4,8,6,5.0
841,8,6,10,10,5.0
842,7,9,7,4,4.5
843,3,5,8,8,1.2
844,1,10,10,9,3.9
845,4,9,6,6,4.9
846,5,6,6,4,3.1
847,2,3,7,9,3.8
848,2,7,7,6,1.4
849,4,4,7,4,4.1
850,7,7,6,1,4.6
851,7,5,8,4,2.0
852,3,7,6,5,1.3
853,8,5,10,3,1.1
854,7,2,10,6,3.5
855,8,4,8,9,4.5
856,6,8,9,9,1.6
857,8,7,8,3,3.6
858,5,3,9,4,3.0
859,3,5,9,10,1.9
860,8,8,7,8,1.3
861,6,6,8,1,3.0
862,3,6,5,7,3.1
863,3,7,9,5,3.4
864,4,4,9,7,1.7
865,1,7,7,7,1.1
866,1,8,5,8,5.0
867,2,10,10,1,3.7
868,3,2,8,2,1.3
869,6,9,5,4,2.7
870,1,2,9,7,2.1
871,5,10,6,8,3.9
872,5,7,10,1,3.0
873,2,2,8,8,4.9
874,6,5,10,4,2.6
875,7,1,10,8,3.4
876,1,9,8,10,3.0
877,1,8,5,9,4.6
878,2,9,7,6,3.9
879,2,10,9,4,1.4
880,1,4,5,8,3.3
881,7,1,8,2,4.6
882,4,8,6,7,3.2
883,4,9,8,4,4.6
884,3,1,6,10,3.8
885,8,6,10,8,4.8
886,7,2,7,7,1.7
887,3,8,10,10,4.3
888,7,5,8,6,3.0
889,7,4,7,3,3.5
890,2,7,7,8,3.1
891,3,7,7,7,3.2
892,5,6,8,2,4.3
893,7,2,9,2,2.2
894,3,1,8,8,2.4
895,7,4,7,6,2.6
896,8,10,8,5,1.9
897,2,3,6,8,1.7
898,2,9,10,6,1.2
899,4,5,6,8,4.9
900,4,6,5,7,3.4
901,8,10,10,1,5.0
902,5,6,7,1,2.9
903,2,3,9,5,4.9
904,7,10,6,10,1.6
905,7,5,9,10,3.9
906,1,2,10,5,2.2
907,8,1,9,2,4.9
908,2,3,5,4,1.5
909,5,6,5,10,4.1
910,1,7,9,5,4.4
911,3,9,7,1,5.0
912,5,9,9,6,2.4
913,2,3,5,8,1.3
914,6,6,7,6,3.2
915,2,10,9,1,2.7
916,2,6,9,10,1.8
917,3,10,10,10,4.9
918,5,3,7,5,4.3
919,1,4,6,1,4.4
920,6,8,5,3,3.9
921,8,1,10,9,4.3
922,6,1,7,3,2.2
923,3,3,5,1,3.9
924,8,5,5,5,4.1
925,5,10,6,2,2.8
926,7,1,6,9,2.5
927,3,8,6,3,4.6
928,8,1,9,7,2.5
929,6,2,9,1,1.8
930,4,10,6,3,2.1
931,2,10,5,8,2.2
932,2,4,6,2,4.4
933,7,7,6,6,1.4
934,6,5,5,9,1.1
935,1,4,8,10,3.7
936,4,7,6,10,3.0
937,6,3,9,9,3.8
938,6,7,9,9,3.8
939,8,4,7,6,4.8
940,4,4,7,7,4.9
941,8,5,10,5,1.4
942,7,6,10,7,4.3
943,1,10,10,9,3.0
944,2,10,10,3,4.7
945,2,10,8,5,1.2
946,3,7,7,1,1.5
947,7,10,10,3,4.3
948,5,6,10,7,5.0
949,1,9,8,4,3.7
950,7,3,6,6,2.4
951,7,3,6,6,4.4
952,5,6,10,7,3.7
953,1,7,5,5,3.2
954,3,8,6,3,3.5
955,7,5,8,7,1.5
956,4,8,6,10,2.7
957,6,1,7,4,4.3
958,2,5,8,7,4.5
959,3,3,6,10,1.7
960,4,2,9,3,1.1
961,2,3,8,9,3.1
962,8,3,6,8,4.5
963,6,4,7,5,1.8
964,6,1,9,2,1.3
965,3,5,9,2,2.6
966,6,10,10,5,3.7
967,8,7,9,1,2.2
968,4,10,6,10,1.0
969,5,9,6,7,2.0
970,6,2,8,3,1.5
971,6,5,7,5,1.0
972,7,3,5,1,3.5
973,4,9,8,1,4.1
974,4,3,9,4,4.2
975,1,4,9,1,3.8
976,6,7,9,9,1.7
977,4,7,9,7,2.6
978,5,2,10,4,2.7
979,1,3,10,1,2.9
980,7,8,7,9,4.6
981,4,7,10,7,3.9
982,7,1,7,7,4.5
983,4,4,7,10,3.3
984,1,8,7,7,3.9
985,3,6,7,6,1.1
986,5,10,7,5,4.6
987,4,6,6,10,3.2
988,2,3,7,1,4.8
989,2,5,8,3,4.5
990,2,5,5,8,4.5
991,5,7,9,9,4.6
992,1,7,10,2,4.6
993,6,8,10,7,3.5
994,5,6,8,6,4.3
