worker_id,work_type,no_of_workers,time_takes_by_each_worker,complete_work_duration,rating
221,1,3,7,4,4.5
222,2,4,5,9,1.4
223,3,4,7,9,2.5
224,8,8,5,3,2.8
225,3,9,6,8,2.8
226,4,4,5,1,3.3
227,5,5,7,4,2.4
228,3,5,10,3,4.5
229,3,8,10,10,3.2
230,6,10,5,1,4.3
231,6,7,6,4,2.6
232,8,8,8,2,1.8
233,3,9,7,6,4.5
234,6,9,5,4,2.6
235,2,4,7,8,4.2
236,4,1,5,9,4.4
237,2,3,8,6,2.4
238,3,7,7,6,2.7
239,8,5,10,10,2.0
240,4,10,10,6,3.8
241,1,3,6,6,2.2
242,2,8,10,7,4.5
243,1,10,6,10,4.9
244,8,6,8,8,3.7
245,4,3,7,9,2.2
246,4,8,9,3,2.4
247,6,5,8,7,4.6
248,3,6,9,6,2.9
249,6,1,6,4,1.2
250,4,8,8,4,3.5
251,3,2,5,8,2.0
252,2,3,10,4,4.9
253,1,3,9,6,3.6
254,7,5,8,10,1.3
255,2,3,10,9,4.1
256,1,3,8,2,1.3
257,2,10,10,10,2.9
258,7,1,8,2,4.1
259,4,9,6,4,4.0
260,2,5,6,5,2.7
261,6,3,9,6,3.6
262,2,9,7,5,2.6
263,8,8,6,4,1.6
264,3,1,5,10,4.2
265,3,4,5,9,2.9
266,7,10,9,9,4.7
267,2,8,6,2,4.6
268,1,3,10,10,3.3
269,4,2,9,2,3.7
270,1,6,10,4,4.8
271,3,1,6,4,1.1
272,7,2,5,1,1.1
273,6,1,10,7,4.1
274,5,9,10,3,3.5
275,3,3,8,8,1.5
276,1,10,6,8,3.9
277,5,10,8,3,4.8
278,4,2,5,10,2.6
279,2,6,7,9,4.5
280,3,1,9,8,3.5
281,8,8,8,10,3.6
282,8,1,10,8,4.7
283,4,4,8,1,2.0
284,4,2,6,10,3.2
285,3,2,7,6,3.1
286,3,10,5,10,4.5
287,6,7,7,7,3.7
288,5,2,6,1,3.2
289,8,3,6,2,3.5
290,5,1,7,6,1.2
291,6,5,10,8,3.5
292,6,5,5,6,3.7
293,2,10,7,1,3.1
294,1,6,5,7,2.1
295,1,10,10,8,2.7
296,6,4,9,7,2.2
297,4,3,9,6,1.5
298,2,8,10,5,4.2
299,7,2,5,4,4.3
300,4,1,7,8,1.7
301,3,5,9,4,2.1
302,7,3,9,8,3.9
303,4,2,7,6,4.2
304,5,8,6,1,4.9
305,2,10,9,1,1.0
306,4,6,10,2,3.1
307,4,1,5,4,3.5
308,3,1,10,6,4.0
309,6,6,6,5,2.9
310,5,3,9,5,4.5
311,2,4,8,10,2.3
312,6,7,7,7,2.4
313,8,7,7,9,3.7
314,6,1,8,9,1.8
315,8,1,5,10,3.5
316,6,7,8,10,1.0
317,3,7,7,9,1.6
318,8,10,6,3,4.6
319,5,2,7,8,3.2
320,4,8,9,6,4.3
321,3,9,7,2,1.2
322,8,9,7,10,5.0
323,4,2,9,10,4.9
324,5,6,9,7,4.6
325,5,3,9,10,2.9
326,3,10,10,2,1.0
327,6,7,9,9,3.0
328,4,5,8,3,2.7
329,6,9,6,5,4.7
330,3,6,5,2,4.5
331,7,10,8,8,1.9
332,3,10,8,9,4.6
333,3,2,8,6,2.6
334,3,5,9,1,2.1
335,8,8,8,10,4.9
336,2,4,9,3,3.7
337,7,8,7,8,1.8
338,4,10,10,1,4.7
339,7,2,9,6,4.1
340,2,4,9,9,2.4
341,3,9,7,7,2.3
342,5,3,6,7,2.5
343,7,2,6,10,3.1
344,8,2,10,2,2.8
345,5,5,8,1,1.4
346,6,5,7,9,4.4
347,7,3,9,1,4.8
348,4,9,5,4,1.3
349,1,1,10,7,3.2
350,1,8,10,9,3.9
351,7,8,5,5,3.1
352,8,10,5,8,3.7
353,4,8,10,3,1.4
354,7,1,10,4,3.1
355,7,3,6,2,4.7
356,5,3,7,7,3.1
357,3,2,7,10,2.1
358,3,8,7,4,3.2
359,7,10,10,3,3.1
360,7,7,10,4,2.5
361,7,7,5,10,3.0
362,5,5,8,4,4.9
363,5,3,6,4,4.6
364,2,7,10,7,2.6
365,4,3,10,3,2.0
366,8,2,8,5,3.1
367,4,9,10,9,3.5
368,2,3,5,6,2.2
369,5,7,8,1,2.6
370,1,2,6,4,4.3
371,6,9,7,4,2.9
372,7,4,7,2,2.0
373,5,1,7,7,2.3
374,1,2,5,4,3.6
375,5,1,5,2,3.4
376,1,5,5,2,2.6
377,3,10,7,6,1.8
378,5,4,6,1,2.6
379,4,8,6,8,1.2
380,8,8,6,1,3.8
381,3,4,8,9,1.6
382,7,8,10,8,3.2
383,6,10,8,4,4.7
384,6,4,9,8,2.5
385,2,10,9,5,2.8
386,3,6,10,5,3.1
387,1,8,8,1,3.0
388,8,4,10,3,3.4
389,4,9,6,4,2.4
390,2,7,9,8,3.6
391,7,3,10,4,3.8
392,6,5,5,6,3.0
393,1,10,6,2,2.9
394,8,10,7,6,1.0
395,4,10,10,10,4.5
396,3,5,8,5,1.2
397,3,6,8,6,4.3
398,1,1,6,10,4.7
399,4,3,8,5,1.8
400,1,5,8,4,3.4
401,6,6,5,9,1.8
402,7,5,7,2,3.2
403,1,1,8,10,2.3
404,5,8,8,1,4.7
405,1,9,9,4,3.6
406,2,8,6,5,4.4
407,1,1,9,10,4.9
408,8,5,5,10,1.1
409,7,2,8,4,2.7
410,2,10,9,10,4.5
411,2,5,7,4,2.0
412,3,7,8,5,4.2
413,6,6,7,8,4.0
414,7,1,8,6,2.1
415,6,2,5,4,2.7
416,7,5,5,4,3.4
417,4,9,7,3,3.5
418,7,10,6,2,2.0
419,4,9,7,10,2.2
420,1,3,8,4,4.3
421,7,3,5,7,3.1
422,8,3,5,6,4.0
423,2,5,6,3,4.5
424,6,10,10,9,2.4
425,5,1,9,7,3.7
426,5,6,9,7,1.1
427,3,2,8,2,2.1
428,1,6,7,10,1.5
429,1,5,6,3,3.4
430,1,6,8,9,3.0
431,8,8,6,4,2.9
432,2,4,5,8,2.2
433,4,10,8,4,1.0
434,3,2,5,7,4.9
435,3,4,5,2,1.9
436,6,7,10,1,4.3
437,8,6,9,8,2.4
438,3,1,6,7,3.8
439,2,4,10,8,3.1
440,4,9,5,9,4.8
441,5,10,6,2,3.3
442,3,10,8,1,4.1
443,7,2,10,5,3.7
444,8,2,8,3,1.6
445,6,6,6,7,1.6
446,6,1,5,4,3.0
447,1,8,8,8,2.8
448,6,1,5,6,3.5
449,5,5,5,8,4.1
450,8,2,7,6,4.0
451,6,7,8,7,3.5
452,4,3,7,3,2.5
453,1,2,6,5,3.1
454,3,10,9,10,4.5
455,5,9,7,10,1.9
456,6,8,6,8,4.5
457,4,3,6,1,3.7
458,8,5,10,7,4.1
459,3,4,6,10,2.3
460,4,7,10,9,2.3
461,3,2,7,5,1.6
462,1,8,7,7,2.7
463,5,3,8,1,4.6
464,8,8,10,8,3.2
465,8,2,5,3,1.1
466,5,5,8,2,2.2
467,4,3,8,7,2.6
468,4,2,10,9,1.9
469,1,5,7,9,1.2
470,7,4,8,7,1.3
471,2,4,7,6,3.7
472,2,10,6,2,4.6
473,8,10,9,2,1.2
474,6,1,8,1,3.5
475,2,2,7,2,1.1
476,1,1,10,10,2.5
477,3,3,10,10,3.9
478,5,9,7,8,2.5
479,8,8,7,4,3.3
480,5,1,9,10,2.5
481,4,4,6,6,3.4
482,1,6,9,8,4.8
483,2,7,6,3,2.4
484,7,5,10,1,2.3
485,8,10,8,4,1.4
486,3,3,9,8,3.7
487,5,2,5,5,3.2
488,1,5,5,1,2.1
489,5,7,7,1,3.8
490,6,1,5,3,3.9
491,3,3,5,10,4.9
492,6,8,7,7,1.2
493,2,2,9,4,2.8
494,7,6,8,1,3.3
495,5,4,7,3,3.5
496,2,9,5,5,3.2
497,1,7,5,1,1.6
498,6,7,10,10,4.6
499,7,4,5,2,2.5
500,7,3,10,4,2.5
501,6,4,6,3,3.0
502,3,1,7,10,2.7
503,8,2,8,7,3.9
504,7,6,7,7,2.3
505,4,5,9,4,1.9
506,4,7,7,3,3.8
507,4,5,6,8,3.4
508,5,9,6,5,2.6
509,1,1,6,2,4.9
510,4,7,8,8,1.4
511,8,4,10,4,1.2
512,7,6,7,3,1.4
513,7,5,6,10,2.0
514,1,2,9,2,4.4
515,1,2,5,7,3.6
516,6,7,5,5,4.1
517,1,1,7,6,3.5
518,1,2,5,7,1.6
519,1,9,5,7,1.6
520,1,2,6,3,2.4
521,4,8,6,5,3.0
522,5,7,6,1,1.9
523,2,2,10,10,4.3
524,3,1,6,5,4.8
525,3,10,9,1,3.6
526,1,7,9,1,2.1
527,3,1,7,6,4.8
528,5,5,8,5,4.7
529,3,10,10,9,1.9
530,8,4,7,4,3.1
531,8,1,7,6,2.5
532,1,8,7,7,4.7
533,5,8,8,6,1.6
534,8,10,5,8,2.9
535,2,8,9,10,1.3
536,2,2,9,1,4.1
537,5,1,5,3,2.8
538,3,5,7,6,1.4
539,8,2,7,9,4.2
540,7,7,8,4,3.9
541,6,6,8,4,2.6
542,6,4,5,2,4.2
543,6,5,6,5,3.7
544,3,8,5,4,3.7
545,3,1,6,5,3.6
546,6,4,8,8,4.8
547,8,6,7,10,2.6
548,4,10,8,1,2.0
549,7,7,8,4,3.9
550,5,10,10,7,1.1
551,1,7,5,3,3.0
552,2,1,7,8,1.8
553,2,1,10,3,3.2
554,5,2,10,8,3.1
555,4,1,9,4,1.3
556,5,10,6,3,2.4
557,3,2,9,8,4.7
558,8,3,7,3,2.2
559,1,7,6,5,4.3
560,1,4,8,1,1.7
561,1,9,6,5,2.6
562,3,6,7,5,4.4
563,8,2,9,6,4.8
564,8,4,6,7,4.3
565,8,4,10,4,3.0
566,2,5,7,1,3.2
567,6,4,7,2,4.6
568,1,9,9,9,4.0
569,8,5,10,1,1.4
570,8,5,7,9,3.8
571,8,6,7,8,3.8
572,2,7,5,5,3.4
573,8,3,9,6,4.2
574,6,9,9,8,4.1
575,5,9,6,3,3.5
576,7,7,5,3,3.4
577,4,1,10,7,1.9
578,8,1,7,10,2.1
579,5,7,5,7,2.4
580,8,9,7,10,4.3
581,4,10,8,5,4.8
582,3,2,7,10,3.6
583,3,9,5,5,4.7
584,6,9,7,4,4.8
585,3,3,5,8,3.7
586,1,8,6,8,3.2
587,7,7,5,10,3.2
588,1,7,7,5,2.8
589,1,6,5,9,1.4
590,1,10,5,2,2.9
591,3,1,7,9,3.6
592,7,8,8,5,2.9
593,7,9,7,7,3.6
594,8,9,5,4,1.2
595,7,7,6,2,4.6
596,8,1,6,3,2.9
597,4,3,7,1,4.4
598,2,1,8,9,4.2
599,3,7,5,5,4.0
600,6,7,8,2,3.4
601,3,4,8,8,3.8
602,6,7,6,7,1.7
603,1,3,9,4,1.5
604,2,8,6,9,3.1
605,6,3,9,5,3.9
606,1,1,10,3,3.9
607,2,9,6,2,3.1
608,4,1,8,6,3.5
609,5,9,7,10,4.6
610,5,5,8,1,4.3
611,1,5,7,3,2.0
612,6,8,5,9,4.9
613,7,8,9,9,4.8
614,8,10,6,10,2.0
615,6,9,9,4,1.5
616,5,9,8,1,3.1
617,7,5,5,9,4.3
618,7,8,5,9,2.4
619,8,7,6,10,1.6
620,2,3,8,1,3.1
621,8,5,8,1,4.2
622,5,2,8,6,4.9
623,6,1,7,2,2.4
624,6,1,6,5,2.9
625,4,4,6,2,4.2
626,1,9,7,6,4.8
627,7,9,10,6,1.2
628,5,10,10,2,1.7
629,6,7,5,1,3.8
630,2,10,9,4,1.6
631,3,9,9,10,2.5
632,7,5,10,2,2.0
633,5,1,6,1,3.9
634,3,4,7,9,2.4
635,4,7,8,10,3.8
636,1,10,6,1,3.5
637,2,4,8,2,4.6
638,6,7,6,1,2.7
639,4,9,5,9,2.7
640,7,6,10,7,3.4
641,5,1,6,8,2.5
642,8,8,5,8,1.8
643,1,6,6,1,1.3
644,5,4,10,4,4.1
645,7,3,7,6,4.8
646,4,8,10,6,3.8
647,8,1,9,10,4.2
648,5,2,5,5,3.3
649,6,2,10,6,4.4
650,6,9,7,9,2.3
651,4,7,5,5,3.3
652,1,6,8,5,1.6
653,8,10,10,3,4.7
654,8,6,9,7,2.8
655,4,1,6,7,3.5
656,8,10,5,5,3.6
657,1,10,7,10,1.8
658,7,7,10,9,2.5
659,1,1,9,8,2.8
660,7,3,7,8,2.9
661,4,2,9,7,2.0
662,2,7,7,4,2.7
663,2,7,5,9,5.0
664,5,1,10,6,3.7
665,3,7,5,8,2.9
666,8,10,9,2,4.2
667,2,9,7,2,2.9
668,4,7,6,6,4.1
669,2,3,6,5,2.7
670,8,9,8,3,4.9
671,3,8,6,7,1.2
672,2,4,5,4,4.4
673,2,8,5,9,3.8
674,2,1,10,7,1.8
675,1,6,7,5,3.5
676,1,10,8,6,2.2
677,4,8,10,2,3.7
678,5,5,5,4,2.0
679,4,5,8,10,1.2
680,3,8,10,4,4.8
681,3,3,7,6,1.1
682,5,9,9,9,1.0
683,7,3,10,3,3.7
684,3,7,7,7,3.0
685,1,1,8,7,1.9
686,6,7,9,2,3.2
687,2,1,7,7,1.1
688,4,2,10,9,4.9
689,7,8,10,10,4.1
690,2,10,5,8,4.2
691,8,7,10,3,3.6
692,6,1,5,6,1.5
693,2,2,8,4,2.3
694,5,6,8,8,4.3
695,3,2,5,10,2.5
696,4,4,6,7,3.4
697,6,5,7,10,4.2
698,2,6,7,4,1.6
699,7,10,8,1,4.4
700,4,9,8,3,4.0
701,1,3,5,4,2.7
702,3,8,10,3,4.5
703,6,3,6,1,1.0
704,7,2,9,5,4.2
705,4,9,8,3,3.1
706,5,2,9,4,4.1
707,2,10,9,8,4.7
708,1,3,8,3,2.4
709,2,6,6,8,1.6
710,5,6,6,6,3.7
711,1,8,10,2,4.2
712,6,4,10,7,4.3
713,1,3,5,8,2.7
714,6,6,9,2,3.6
715,8,7,5,9,3.2
716,6,4,8,8,2.9
717,5,5,9,2,4.4
718,2,6,8,1,1.3
719,2,6,10,2,4.0
720,7,1,5,4,3.0
721,6,9,5,1,3.3
722,8,7,7,2,3.4
723,8,5,9,5,1.1
724,7,10,10,3,3.4
725,2,1,8,3,2.5
726,7,7,10,2,4.4
727,3,7,7,4,2.0
728,5,8,6,9,1.1
729,2,6,6,9,3.6
730,7,8,10,8,1.5
731,5,6,9,3,3.5
732,3,1,10,5,4.4
733,2,8,8,4,1.8
734,2,6,5,2,4.3
735,8,10,10,5,3.9
736,7,6,9,1,2.1
737,7,4,5,2,4.4
738,2,1,8,5,1.4
739,7,10,6,2,2.9
740,2,3,10,3,4.1
741,3,10,9,5,3.4
742,7,9,9,10,3.0
743,4,7,6,4,3.8
744,3,9,10,10,3.4
745,2,4,5,5,1.7
746,6,8,9,2,2.0
747,7,7,9,9,2.5
748,5,4,5,8,4.5
749,3,2,5,7,3.7
750,8,5,6,7,4.0
751,2,6,9,8,1.3
752,2,8,10,2,3.2
753,1,3,6,10,5.0
754,1,1,5,4,2.3
755,6,1,6,4,1.6
756,7,4,6,7,2.8
757,4,7,7,2,2.6
758,2,5,7,3,3.7
759,1,2,7,1,2.3
760,1,4,6,8,1.5
761,3,8,8,8,3.9
762,6,8,5,2,4.5
763,6,1,7,9,1.5
764,2,7,10,5,4.3
765,3,7,10,9,1.0
766,1,6,9,5,4.7
767,4,6,9,3,3.9
768,4,5,5,4,3.3
769,1,10,7,3,4.7
770,2,2,8,5,2.6
771,1,6,6,3,4.9
772,3,10,7,3,3.6
773,2,5,5,3,4.7
774,6,8,10,4,1.9
775,6,2,6,2,1.4
776,4,6,9,4,4.7
777,7,4,9,10,1.6
778,8,6,8,7,1.6
779,3,6,5,1,3.9
780,6,6,5,4,1.3
781,1,2,5,3,3.2
782,3,1,6,10,3.6
783,3,8,10,2,2.1
784,1,10,5,7,1.3
785,3,9,6,7,2.3
786,1,4,9,7,2.8
787,2,5,9,9,2.7
788,4,10,6,7,4.9
789,5,3,9,6,2.2
790,7,5,7,5,3.1
791,5,7,8,5,1.3
792,8,2,10,3,1.7
793,8,10,10,6,1.0
794,6,8,9,6,2.1
795,6,10,6,1,2.3
796,6,6,7,6,1.2
797,1,8,8,2,1.2
798,1,8,10,5,4.8
799,6,6,6,10,4.4
800,2,3,5,8,2.1
801,7,10,9,5,2.8
802,6,10,5,1,2.7
803,3,4,8,6,3.0
804,6,4,5,9,3.2
805,3,8,7,7,1.5
806,3,4,10,4,4.5
807,7,3,8,5,2.7
808,8,3,9,10,4.1
809,7,7,8,2,2.5
810,1,3,7,9,4.7
811,4,10,7,10,4.2
812,7,1,9,7,1.1
813,8,3,9,9,1.8
814,8,6,7,2,3.8
815,4,6,7,7,2.7
816,5,3,6,7,3.7
817,7,3,6,4,1.0
818,7,6,7,3,4.7
819,6,6,8,1,3.7
820,7,6,10,6,2.3
821,5,4,6,3,2.3
822,5,9,9,9,1.8
823,2,6,8,10,3.3
824,6,6,9,5,3.8
825,5,1,6,5,2.9
826,3,1,9,8,1.9
827,4,1,9,4,4.2
828,7,6,7,5,3.3
829,7,6,10,8,1.8
830,8,10,8,4,1.3
831,2,1,9,6,3.5
832,7,8,6,6,3.8
833,3,3,8,8,3.0
834,2,6,6,2,2.8
835,5,4,9,9,2.6
836,6,10,9,1,4.3
837,8,8,5,7,4.2
838,7,7,10,1,2.4
839,4,2,10,4,1.7
840,6,5,5,7,4.4
841,8,2,5,8,3.8
842,6,9,6,4,3.3
843,1,4,7,10,4.2
844,7,3,6,6,3.7
845,1,7,10,8,3.1
846,1,3,6,7,1.2
847,6,2,9,2,1.8
848,8,5,10,3,1.5
849,8,7,5,4,4.0
850,7,6,10,8,4.7
851,4,8,5,6,1.4
852,5,7,8,3,1.7
853,6,5,8,2,1.3
854,8,7,8,10,4.9
855,8,2,8,4,2.7
856,6,1,8,1,3.8
857,4,5,10,8,2.8
858,3,5,6,2,3.0
859,7,3,6,10,1.2
860,1,9,7,10,2.4
861,2,9,7,1,2.8
862,2,9,6,6,1.1
863,5,8,7,5,4.4
864,6,9,7,1,4.6
865,3,6,5,9,3.5
866,5,6,9,5,1.1
867,5,8,5,4,4.5
868,6,1,10,10,3.0
869,3,10,8,7,5.0
870,3,4,6,1,1.7
871,7,5,5,6,3.3
872,7,10,9,9,2.2
873,4,4,8,5,1.9
874,6,1,10,6,4.7
875,6,9,10,6,1.6
876,7,1,6,7,2.9
877,4,1,8,7,1.8
878,3,9,5,6,4.5
879,4,1,8,7,1.4
880,3,1,6,1,2.9
881,2,8,9,9,4.1
882,1,3,10,9,4.7
883,1,2,5,7,3.6
884,3,4,7,2,4.8
885,2,8,8,7,3.0
886,7,3,10,10,3.9
887,5,9,10,2,1.8
888,1,10,10,2,4.9
889,3,6,9,4,3.3
890,2,1,7,7,2.8
891,7,6,10,2,3.9
892,4,1,8,1,1.8
893,6,1,6,5,1.0
894,6,4,9,9,3.3
895,7,3,8,3,1.2
896,8,4,8,2,2.4
897,7,5,5,10,3.2
898,7,7,5,4,1.4
899,6,1,7,8,1.3
900,1,5,5,2,2.1
901,1,9,10,9,4.5
902,7,2,7,1,4.8
903,3,7,9,5,3.9
904,3,3,7,6,3.2
905,1,6,5,8,1.0
906,2,3,10,5,4.7
907,4,4,6,8,2.4
908,2,9,10,10,4.0
909,8,1,10,10,4.6
910,2,10,6,1,3.4
911,8,3,8,3,1.4
912,2,7,8,4,3.5
913,7,5,7,4,4.4
914,1,8,10,5,4.2
915,2,10,7,4,1.4
916,6,3,10,2,2.9
917,7,5,9,6,3.3
918,3,6,9,1,3.2
919,6,5,10,4,2.4
920,5,8,9,7,1.1
921,8,9,8,2,3.2
922,1,5,10,2,3.8
923,8,1,5,7,1.3
924,3,4,8,4,4.1
925,6,1,8,2,1.9
926,5,5,10,6,1.3
927,1,5,5,4,2.4
928,6,6,6,5,3.3
929,4,3,8,10,5.0
930,1,2,8,10,1.0
931,2,10,10,3,5.0
932,1,3,10,7,4.4
933,8,3,10,7,4.2
934,4,8,6,1,1.7
935,2,9,7,2,3.9
936,2,4,10,5,3.7
937,8,6,10,6,4.3
938,7,1,6,10,1.4
939,1,3,5,6,4.9
940,2,7,8,4,1.7
941,7,10,5,9,1.8
942,6,5,10,8,5.0
943,3,8,8,3,2.8
944,4,6,6,1,2.3
945,6,7,10,1,2.6
946,3,6,7,8,2.8
947,8,5,5,8,4.6
948,6,3,7,5,4.1
949,6,4,10,1,4.6
950,6,2,6,1,2.0
951,2,8,8,1,2.7
952,4,8,6,6,2.2
953,8,2,6,2,4.5
954,6,3,5,3,1.6
955,6,9,10,1,1.8
956,4,4,8,7,1.4
957,4,10,8,10,1.7
958,1,3,5,3,1.3
959,1,9,7,1,4.1
960,5,7,7,10,1.9
961,6,8,6,8,2.1
962,6,7,6,3,3.8
963,5,6,7,10,2.1
964,5,6,5,7,3.0
965,5,3,9,10,5.0
966,1,1,6,1,4.5
967,4,7,10,2,2.9
968,7,10,9,7,4.2
969,6,7,5,2,3.6
970,1,4,5,5,2.0
971,3,7,9,9,1.9
972,2,7,8,9,4.3
973,3,7,5,1,4.9
974,7,3,10,8,1.3
975,7,10,8,5,4.5
976,5,2,5,1,3.0
977,6,5,7,6,1.6
978,2,10,5,9,1.1
979,5,1,6,9,4.3
980,8,5,7,9,3.4
981,4,10,6,4,2.5
982,3,10,10,6,2.5
983,3,1,6,1,2.5
984,3,8,7,1,4.8
985,3,3,7,9,2.6
986,3,4,6,5,2.6
987,6,6,5,6,3.0
988,5,6,6,4,3.6
989,5,4,8,5,3.5
990,2,2,9,2,2.0
991,2,6,6,3,3.4
992,2,5,7,10,3.7
993,6,5,7,6,4.0
994,1,3,7,9,2.8
