worker_id,work_type,no_of_workers,time_takes_by_each_worker,complete_work_duration,rating
166,3,4,6,3,2.2
167,1,2,10,2,2.8
168,4,2,7,1,1.3
169,3,10,8,1,4.1
170,2,5,9,7,3.7
171,5,3,10,4,3.8
172,3,6,9,7,1.5
173,1,5,5,1,3.7
174,3,3,5,8,3.7
175,2,8,5,2,3.4
176,2,5,5,2,2.6
177,2,4,6,7,3.1
178,3,8,10,7,2.3
179,4,5,7,9,4.9
180,1,2,6,10,1.5
181,1,3,7,8,3.4
182,2,7,6,1,1.6
183,4,7,7,4,3.2
184,8,6,5,6,3.0
185,7,3,7,3,3.0
186,2,10,9,1,4.9
187,1,8,7,2,4.2
188,5,8,7,8,3.4
189,7,2,5,9,1.3
190,8,7,8,4,4.4
191,4,7,7,10,1.2
192,7,5,6,4,4.7
193,4,5,7,5,4.3
194,4,4,6,8,1.7
195,5,8,8,10,2.5
196,6,2,5,5,3.7
197,3,4,5,3,2.1
198,2,5,7,9,4.1
199,8,4,5,7,1.0
200,5,6,6,6,4.0
201,7,2,6,8,1.3
202,8,1,7,4,2.4
203,4,3,5,9,1.9
204,8,2,6,1,1.2
205,7,1,7,5,1.3
206,2,2,8,10,1.3
207,5,5,10,4,1.8
208,8,10,7,5,5.0
209,4,7,10,6,1.8
210,2,6,7,1,3.4
211,2,2,8,10,1.6
212,7,5,6,5,4.6
213,7,3,10,2,1.0
214,6,1,6,4,4.5
215,5,3,9,3,1.6
216,1,9,6,8,4.6
217,3,7,5,7,2.3
218,4,1,5,10,1.3
219,7,1,5,7,2.4
220,6,8,7,6,2.6
221,2,4,6,6,1.4
222,8,8,5,2,2.8
223,8,3,5,2,2.5
224,2,6,8,8,1.7
225,4,1,8,4,4.0
226,8,10,6,3,3.0
227,6,2,7,3,3.4
228,5,7,10,2,1.1
229,5,9,6,1,1.6
230,1,3,8,2,4.7
231,7,6,6,4,4.0
232,6,4,6,7,1.7
233,1,4,10,10,1.5
234,3,5,5,4,2.8
235,1,1,5,1,4.5
236,4,6,5,6,1.9
237,8,3,8,7,4.9
238,3,6,10,1,3.9
239,6,10,6,8,3.8
240,3,3,10,4,3.7
241,2,7,8,7,4.6
242,1,5,9,10,3.0
243,3,8,6,9,3.3
244,1,10,7,6,2.4
245,7,6,5,3,2.0
246,7,4,10,7,1.2
247,5,10,6,10,1.9
248,2,4,8,1,2.7
249,3,6,5,3,1.4
250,8,10,10,8,5.0
251,3,8,6,9,4.4
252,3,7,9,7,1.4
253,5,6,7,10,3.4
254,7,8,5,9,3.6
255,2,1,7,10,3.0
256,5,4,6,5,1.5
257,2,10,8,10,4.7
258,3,4,8,6,3.7
259,6,3,8,2,3.3
260,8,1,8,8,4.0
261,6,5,5,9,1.3
262,1,4,5,8,2.7
263,3,6,9,9,4.1
264,8,8,8,1,1.1
265,4,6,10,7,1.8
266,4,3,10,5,1.6
267,8,9,5,10,2.2
268,4,3,5,2,1.9
269,4,4,8,4,2.6
270,2,7,9,2,3.5
271,5,9,9,5,3.9
272,7,9,9,3,2.9
273,4,4,7,9,4.1
274,4,8,8,4,3.3
275,3,10,9,9,5.0
276,8,5,6,4,3.4
277,2,3,7,2,3.1
278,3,7,10,1,3.4
279,4,5,7,4,3.0
280,5,4,6,4,3.3
281,7,7,6,8,2.0
282,2,8,8,2,3.2
283,5,4,8,2,2.2
284,8,3,9,3,1.7
285,3,1,5,4,3.6
286,3,1,10,5,4.7
287,7,3,7,1,5.0
288,4,3,7,5,2.7
289,3,5,6,1,4.0
290,3,8,5,7,3.5
291,7,4,6,7,4.9
292,7,7,8,2,2.4
293,2,1,6,1,4.4
294,6,10,8,8,3.6
295,5,9,9,1,2.4
296,8,10,8,9,2.8
297,8,4,5,10,1.1
298,5,9,8,5,4.0
299,2,5,8,2,4.9
300,3,3,10,3,3.0
301,6,5,8,8,4.6
302,3,10,6,4,1.1
303,3,8,7,8,4.8
304,5,10,7,8,3.3
305,7,8,5,9,4.5
306,5,4,9,6,4.7
307,2,8,8,4,4.2
308,4,4,7,1,4.3
309,4,7,7,10,1.7
310,1,10,5,4,1.0
311,2,2,5,10,4.2
312,5,7,10,2,4.9
313,8,3,9,1,2.0
314,5,6,7,1,2.7
315,3,4,10,7,1.0
316,6,5,7,6,4.3
317,1,6,7,6,4.1
318,2,2,10,4,3.8
319,4,8,6,2,3.6
320,2,8,8,8,4.8
321,6,1,10,10,1.4
322,4,5,5,3,3.3
323,1,9,7,7,4.4
324,4,3,10,9,2.7
325,6,6,8,2,3.1
326,7,4,7,5,4.0
327,7,3,7,7,4.7
328,3,7,10,3,2.6
329,4,1,6,9,1.7
330,1,6,9,9,1.2
331,3,1,10,8,3.5
332,6,7,8,4,1.3
333,8,9,10,3,2.1
334,2,2,10,6,1.2
335,3,7,8,2,1.9
336,3,3,6,6,2.4
337,8,4,5,2,1.5
338,2,1,10,9,3.8
339,4,10,9,6,4.7
340,7,7,9,2,4.9
341,8,6,6,2,4.9
342,8,6,5,7,1.1
343,7,9,8,4,2.5
344,7,2,6,10,2.5
345,3,8,7,2,2.3
346,2,3,6,10,3.7
347,3,5,9,5,2.9
348,4,10,8,9,4.6
349,1,6,7,9,1.9
350,6,4,10,3,1.3
351,3,8,5,6,4.8
352,3,4,9,8,4.4
353,7,1,7,2,2.1
354,8,10,5,10,1.5
355,2,10,9,7,4.4
356,5,1,6,1,4.2
357,5,5,5,8,4.6
358,6,1,9,9,2.9
359,6,9,6,3,1.7
360,8,2,7,8,2.2
361,3,8,9,6,3.8
362,2,2,6,9,2.5
363,1,6,8,8,3.0
364,8,2,8,6,3.2
365,8,2,5,2,1.2
366,7,5,7,9,4.7
367,7,1,5,1,1.4
368,6,7,10,8,3.0
369,3,10,8,5,1.5
370,1,9,5,1,3.3
371,7,6,6,10,4.9
372,5,5,7,5,1.4
373,5,5,8,7,3.2
374,6,4,7,7,1.4
375,4,7,8,7,2.1
376,5,1,8,4,1.9
377,4,5,5,8,2.7
378,3,7,9,1,2.2
379,2,4,10,10,2.2
380,1,1,9,1,1.6
381,5,1,6,8,1.5
382,3,9,7,7,1.5
383,3,3,6,5,1.8
384,4,1,10,9,2.9
385,8,3,5,9,3.0
386,7,3,6,3,4.2
387,4,5,6,1,3.2
388,4,9,9,8,2.6
389,2,6,9,2,3.6
390,2,9,10,1,2.0
391,1,3,8,3,4.0
392,1,5,7,10,1.6
393,5,2,7,1,1.7
394,7,1,6,7,4.1
395,2,10,10,8,3.4
396,5,1,5,6,2.0
397,5,4,5,10,1.1
398,5,7,5,1,1.4
399,8,2,9,10,3.9
400,4,9,8,7,3.8
401,1,6,10,6,1.5
402,7,9,9,5,3.8
403,4,6,6,5,3.5
404,3,9,8,8,4.5
405,5,4,10,6,3.6
406,1,7,5,4,3.7
407,1,2,7,8,2.3
408,8,2,5,1,2.9
409,8,7,9,4,4.5
410,5,4,10,5,4.5
411,8,9,10,10,3.6
412,5,4,7,10,3.7
413,3,5,6,9,3.3
414,8,1,9,7,2.1
415,6,9,8,6,2.3
416,6,5,9,3,3.8
417,5,10,6,6,5.0
418,5,5,7,4,3.0
419,4,3,7,7,1.5
420,7,5,6,2,1.2
421,5,4,10,10,4.4
422,6,6,9,6,1.5
423,7,5,8,7,1.7
424,7,6,5,3,1.6
425,5,5,6,7,4.5
426,6,7,10,9,1.9
427,5,5,10,9,4.8
428,2,8,8,4,1.8
429,2,5,10,2,1.2
430,8,9,6,9,5.0
431,7,7,7,10,3.4
432,1,5,6,4,1.6
433,6,1,5,2,2.9
434,1,6,10,4,4.6
435,2,5,6,7,1.5
436,2,3,7,1,4.1
437,5,2,10,3,4.8
438,3,2,9,3,2.3
439,4,9,5,9,3.3
440,7,9,5,8,3.2
441,1,1,6,9,4.9
442,5,1,10,2,1.6
443,7,4,9,10,4.6
444,5,8,9,7,3.0
445,3,8,8,1,4.9
446,4,6,7,4,3.5
447,2,4,8,9,4.3
448,2,9,5,2,4.5
449,2,10,9,10,3.6
450,2,10,9,1,3.9
451,5,2,7,9,2.9
452,1,4,8,8,1.8
453,4,1,5,2,4.1
454,6,4,8,10,3.4
455,3,10,5,3,2.1
456,1,5,8,3,4.9
457,7,9,6,3,3.6
458,1,10,8,4,3.4
459,2,4,8,6,1.1
460,7,5,5,5,1.6
461,5,1,10,6,2.1
462,3,3,5,2,1.1
463,5,6,8,8,4.9
464,3,9,7,6,3.2
465,8,9,5,1,3.5
466,1,1,10,9,2.6
467,7,2,6,1,2.2
468,1,10,10,6,1.7
469,6,3,10,10,3.3
470,1,8,10,7,3.6
471,4,7,8,4,1.0
472,4,8,9,6,2.6
473,8,7,6,7,1.9
474,3,10,7,7,2.1
475,4,10,7,5,3.3
476,8,10,7,5,3.7
477,3,1,7,5,3.5
478,4,6,6,1,2.7
479,7,6,8,2,1.7
480,8,8,10,8,1.1
481,6,1,5,10,1.2
482,7,6,9,7,1.4
483,3,6,8,1,3.5
484,5,4,5,1,3.0
485,6,3,10,7,3.6
486,4,2,5,1,2.7
487,5,6,5,5,1.4
488,3,5,8,7,3.8
489,7,10,6,2,4.8
490,4,3,6,9,1.7
491,4,3,5,3,5.0
492,4,1,5,5,1.9
493,6,9,5,6,1.1
494,3,10,10,9,4.3
495,1,4,8,3,3.9
496,6,8,5,4,1.1
497,5,3,8,10,2.5
498,7,10,5,6,4.8
499,8,6,6,3,2.5
500,2,5,8,10,1.7
501,4,2,8,10,2.4
502,7,2,6,4,5.0
503,2,7,7,5,4.4
504,3,9,7,6,1.5
505,6,10,7,2,1.1
506,4,1,6,9,4.2
507,8,3,7,1,3.1
508,7,2,6,8,1.9
509,4,1,5,3,1.4
510,1,7,8,5,4.8
511,5,1,9,5,3.7
512,3,4,9,7,4.5
513,5,5,5,4,1.2
514,6,7,9,3,3.1
515,3,9,10,1,3.6
516,5,1,7,8,4.2
517,5,9,6,10,4.0
518,7,3,8,1,2.5
519,1,4,10,6,2.7
520,6,4,9,8,2.2
521,6,1,5,6,4.8
522,1,5,10,7,1.0
523,4,3,5,6,2.1
524,8,7,6,9,1.7
525,4,7,5,3,1.1
526,8,4,7,2,3.6
527,3,1,6,8,3.7
528,6,9,7,4,2.8
529,5,9,10,2,4.7
530,8,7,5,3,3.8
531,3,10,8,6,4.4
532,2,3,10,5,1.5
533,7,10,7,4,1.0
534,4,1,8,6,2.2
535,5,1,5,9,2.3
536,3,2,5,8,4.6
537,5,6,10,5,4.4
538,7,5,9,8,3.2
539,6,7,6,10,2.0
540,7,9,8,2,2.5
541,3,4,8,4,2.0
542,3,9,5,10,1.9
543,4,10,9,5,4.1
544,7,9,5,8,4.6
545,4,3,8,7,3.0
546,2,4,8,9,3.4
547,4,5,8,5,1.5
548,1,8,9,10,4.9
549,1,2,7,7,2.4
550,5,8,6,3,2.0
551,3,9,10,4,1.3
552,7,1,5,2,2.6
553,1,5,7,10,5.0
554,1,4,9,4,4.7
555,1,7,5,6,4.2
556,8,10,6,5,4.5
557,2,7,6,1,4.6
558,8,1,7,9,3.0
559,4,2,8,6,2.8
560,2,4,7,4,3.3
561,1,4,6,9,2.0
562,8,10,9,10,2.3
563,5,6,8,1,3.9
564,5,4,8,8,4.8
565,3,3,7,2,4.9
566,3,5,7,8,4.4
567,6,1,10,2,1.9
568,6,3,10,9,2.5
569,7,3,6,2,1.4
570,4,7,5,6,3.2
571,6,6,6,7,4.7
572,1,3,9,1,4.4
573,4,4,5,10,4.5
574,4,2,7,5,3.4
575,3,8,8,5,1.2
576,2,4,8,9,1.8
577,2,7,7,9,4.0
578,8,4,9,10,4.3
579,7,1,6,10,2.0
580,1,9,6,6,3.8
581,8,3,6,8,4.7
582,5,2,6,9,2.9
583,7,7,6,10,4.0
584,3,2,5,2,3.4
585,1,6,9,5,4.5
586,3,3,6,5,3.2
587,5,7,6,9,2.0
588,7,3,6,9,1.4
589,4,2,9,6,2.8
590,7,2,7,4,3.2
591,4,4,8,6,1.8
592,4,4,5,10,2.2
593,2,3,8,2,2.7
594,1,9,8,10,1.7
595,1,5,9,3,1.4
596,4,2,9,2,4.9
597,1,3,7,9,1.7
598,6,10,6,7,1.4
599,3,3,9,2,4.2
600,6,8,8,5,3.5
601,6,6,9,2,2.1
602,6,2,10,2,4.3
603,2,7,7,5,1.6
604,3,5,9,7,3.8
605,1,9,10,6,1.3
606,6,7,7,8,2.4
607,1,1,8,4,2.1
608,2,4,8,1,2.6
609,7,5,7,7,2.2
610,1,7,8,10,4.6
611,1,9,8,3,3.0
612,4,5,6,2,4.7
613,4,5,9,6,1.6
614,5,5,10,10,2.1
615,7,10,6,6,2.1
616,1,10,9,1,1.5
617,7,9,8,9,1.9
618,1,1,5,8,1.9
619,2,8,6,2,1.2
620,8,10,8,5,1.4
621,3,3,6,8,3.6
622,3,5,5,3,2.8
623,5,8,7,5,3.6
624,7,2,6,10,3.0
625,7,2,9,5,4.3
626,4,4,5,4,3.6
627,5,10,6,9,1.1
628,3,4,6,7,3.9
629,4,5,7,10,1.5
630,3,7,8,1,3.6
631,2,10,6,1,4.0
632,8,8,7,2,3.7
633,3,5,6,7,4.9
634,1,10,7,7,3.3
635,7,6,9,10,2.5
636,8,2,10,10,4.6
637,8,6,6,7,2.4
638,5,7,8,6,1.8
639,3,1,7,10,3.7
640,8,7,8,9,2.3
641,8,9,8,4,2.9
642,6,4,6,1,4.8
643,3,10,6,4,3.4
644,2,4,5,10,4.7
645,6,3,10,1,4.0
646,1,6,9,10,3.1
647,4,4,10,7,3.1
648,5,1,8,4,1.8
649,8,2,6,6,3.4
650,5,5,9,7,4.2
651,4,10,10,6,1.9
652,3,1,5,5,1.8
653,3,2,8,3,1.2
654,1,8,6,8,4.7
655,6,2,10,8,2.6
656,7,3,10,2,3.7
657,1,4,5,1,1.9
658,5,9,9,2,2.1
659,1,4,5,9,2.7
660,6,3,6,9,1.7
661,5,3,7,10,2.0
662,8,5,9,2,3.7
663,1,2,9,3,2.8
664,4,7,8,10,4.7
665,3,3,5,7,3.5
666,3,10,10,7,1.6
667,1,10,8,10,3.6
668,3,4,7,5,3.2
669,4,4,10,1,1.3
670,1,3,9,3,4.7
671,8,4,9,5,4.0
672,5,4,8,2,3.5
673,3,9,10,3,2.5
674,8,8,10,2,2.6
675,7,10,10,2,3.1
676,2,3,7,4,3.8
677,6,1,7,7,1.7
678,2,10,8,3,2.0
679,1,1,9,6,2.0
680,6,1,10,2,4.8
681,1,1,6,8,2.6
682,7,9,10,1,4.5
683,8,2,9,2,1.6
684,8,5,9,5,1.6
685,7,10,5,2,2.2
686,1,8,5,7,1.6
687,4,8,6,2,2.9
688,5,5,7,1,1.6
689,8,10,9,7,2.8
690,1,5,7,3,4.3
691,2,3,9,10,2.6
692,2,5,9,10,3.9
693,1,7,8,6,3.9
694,8,10,10,10,3.0
695,7,8,8,8,2.5
696,5,6,8,6,2.7
697,5,6,7,4,2.8
698,8,8,7,4,4.2
699,7,8,10,2,3.0
700,1,2,9,3,3.8
701,3,3,9,9,2.2
702,8,4,8,10,1.7
703,6,10,9,4,3.2
704,8,6,10,10,2.4
705,2,7,7,3,2.7
706,5,7,6,1,4.5
707,8,6,5,2,1.9
708,1,10,6,4,4.9
709,6,10,7,7,1.3
710,7,2,9,3,2.1
711,8,7,5,9,1.9
712,2,1,9,5,2.1
713,1,4,6,6,1.4
714,1,7,10,8,2.0
715,1,8,10,2,1.0
716,2,1,6,9,3.2
717,1,5,7,3,3.3
718,1,6,6,9,1.4
719,5,6,7,2,2.0
720,4,4,9,3,2.2
721,1,2,8,4,1.2
722,8,7,9,5,2.1
723,1,3,7,7,2.8
724,3,5,7,9,1.0
725,3,1,10,7,3.1
726,2,10,6,6,3.3
727,3,7,6,2,3.1
728,2,8,9,10,1.3
729,4,7,6,10,4.9
730,8,8,9,5,4.8
731,2,8,5,4,2.4
732,2,8,5,5,4.7
733,3,8,7,4,1.2
734,2,10,6,1,2.6
735,8,2,5,6,3.5
736,7,9,5,10,4.6
737,2,7,6,1,1.7
738,5,7,9,3,3.4
739,7,4,8,3,3.6
740,7,8,8,6,3.0
741,2,1,6,8,3.3
742,6,8,8,5,3.6
743,8,9,8,2,3.4
744,4,7,9,5,2.3
745,3,3,10,7,3.4
746,5,10,10,3,2.2
747,8,7,6,5,4.0
748,5,7,9,8,2.5
749,1,7,7,4,3.1
750,1,5,5,10,4.6
751,7,8,7,7,3.6
752,8,1,7,8,4.9
753,4,2,9,8,2.0
754,3,6,5,9,4.6
755,8,6,9,8,4.2
756,4,2,7,7,2.3
757,2,2,9,5,1.2
758,8,10,6,7,3.8
759,1,6,5,10,4.5
760,7,6,8,2,3.0
761,6,3,10,2,3.5
762,4,5,5,4,1.3
763,7,5,9,8,3.2
764,3,1,9,1,1.3
765,2,8,10,8,1.3
766,3,8,10,10,2.3
767,8,7,6,5,2.5
768,5,1,6,6,4.5
769,7,6,7,2,2.2
770,7,3,10,6,4.0
771,7,9,7,4,2.6
772,7,5,10,7,3.2
773,8,2,10,10,4.5
774,6,9,9,8,2.6
775,2,7,8,2,2.2
776,7,7,9,7,1.5
777,4,1,9,7,2.0
778,4,2,6,9,3.6
779,4,8,9,4,3.7
780,4,3,7,3,1.2
781,6,6,8,7,1.3
782,4,8,8,7,2.9
783,8,1,10,5,3.6
784,1,10,10,9,1.9
785,2,4,6,8,2.9
786,7,5,5,2,4.5
787,7,7,8,1,2.3
788,5,3,9,3,4.0
789,5,8,8,8,3.4
790,3,7,9,4,1.3
791,4,7,9,2,1.3
792,6,7,5,4,4.3
793,1,7,8,2,3.4
794,5,5,9,6,2.4
795,3,2,6,4,3.5
796,4,2,8,10,3.3
797,5,8,10,3,4.2
798,4,6,5,9,4.9
799,1,10,9,3,1.9
800,4,3,9,1,2.1
801,2,3,10,8,2.3
802,6,4,8,10,2.4
803,4,3,10,2,3.7
804,6,2,5,5,2.4
805,4,4,9,10,2.8
806,4,4,9,7,3.7
807,3,5,7,9,2.6
808,5,5,10,8,3.9
809,3,1,9,2,3.6
810,6,1,8,5,3.3
811,5,2,8,6,1.4
812,4,10,9,10,1.0
813,3,1,5,6,1.7
814,6,2,5,2,1.7
815,6,9,7,9,2.7
816,4,3,7,6,1.3
817,8,9,10,9,1.3
818,4,1,8,4,1.5
819,7,8,8,5,1.0
820,1,9,10,6,1.8
821,2,7,6,7,4.8
822,6,8,6,10,1.9
823,4,10,8,8,1.5
824,7,3,7,8,1.1
825,8,5,5,7,2.2
826,1,2,7,5,4.6
827,2,3,10,3,3.8
828,2,8,6,1,4.8
829,4,7,10,6,1.8
830,2,9,8,7,1.7
831,4,5,8,6,4.0
832,8,3,9,6,4.5
833,5,10,5,10,1.7
834,3,7,10,7,4.8
835,7,8,8,1,4.7
836,1,3,6,6,1.4
837,1,9,5,4,4.4
838,6,5,9,10,4.5
839,5,9,7,1,2.9
840,8,10,5,6,4.8
841,3,5,10,7,2.6
842,4,3,5,4,3.0
843,6,6,5,6,3.7
844,5,6,10,3,3.8
845,2,8,7,4,5.0
846,4,9,8,1,1.8
847,7,4,9,8,4.5
848,3,7,6,5,2.8
849,5,9,10,2,2.9
850,2,1,5,3,2.2
851,6,10,10,1,2.7
852,2,2,10,6,4.2
853,5,6,7,2,4.5
854,5,1,10,2,2.7
855,7,2,5,1,1.9
856,1,6,8,6,4.5
857,6,1,8,3,1.6
858,4,5,10,9,2.2
859,5,9,10,5,2.9
860,7,2,9,2,3.7
861,5,8,5,3,3.6
862,3,4,7,10,2.1
863,4,2,7,10,3.0
864,3,10,5,6,3.2
865,4,1,8,9,1.1
866,7,7,9,6,4.1
867,3,1,10,6,1.7
868,8,4,9,8,3.6
869,6,4,10,1,2.3
870,5,1,5,4,1.8
871,1,6,8,2,3.6
872,4,3,7,9,2.6
873,7,1,6,1,4.7
874,3,8,7,1,3.4
875,1,7,5,6,4.0
876,1,6,10,1,3.1
877,2,6,10,2,2.9
878,7,2,8,2,4.6
879,2,8,9,9,4.4
880,3,1,10,5,4.7
881,4,5,6,7,3.1
882,3,6,9,6,3.0
883,7,8,8,8,1.0
884,2,4,8,8,4.3
885,7,8,10,4,2.2
886,6,8,5,8,1.9
887,1,2,7,7,3.1
888,3,3,10,8,2.1
889,7,9,8,8,2.1
890,6,2,6,3,1.4
891,2,8,9,3,3.0
892,4,5,10,7,4.5
893,6,3,7,3,3.2
894,4,5,6,4,3.5
895,8,7,9,3,4.1
896,1,10,6,2,4.9
897,4,2,5,1,1.8
898,4,1,5,7,3.9
899,2,7,9,10,4.6
900,4,6,9,10,1.6
901,5,2,9,1,4.3
902,7,1,6,4,4.4
903,8,2,5,3,2.1
904,7,6,9,9,2.1
905,1,6,5,6,2.0
906,5,8,7,8,4.6
907,8,7,5,4,2.8
908,5,4,8,9,4.0
909,2,8,7,9,4.4
910,4,10,5,3,2.4
911,7,2,9,4,4.0
912,5,4,6,6,2.2
913,6,5,10,9,1.5
914,2,7,6,4,1.4
915,8,10,6,5,3.8
916,4,1,7,10,2.0
917,1,2,5,7,2.4
918,4,2,8,3,3.8
919,5,5,10,10,3.7
920,3,5,9,10,4.6
921,1,6,6,8,4.0
922,6,2,8,2,4.7
923,1,7,5,1,5.0
924,1,2,7,9,3.7
925,2,7,5,8,2.4
926,5,2,9,5,4.4
927,1,3,7,2,2.1
928,6,1,6,3,5.0
929,1,8,7,6,2.4
930,2,8,8,10,3.6
931,6,2,9,2,4.4
932,2,2,9,9,1.4
933,6,8,8,2,1.2
934,8,3,5,8,2.2
935,4,3,10,10,1.0
936,1,9,6,10,1.5
937,2,4,10,6,1.3
938,3,7,10,8,3.9
939,4,6,7,3,3.3
940,3,2,8,8,1.4
941,2,7,5,10,2.1
942,3,8,7,4,1.6
943,4,7,8,6,3.8
944,2,10,5,2,1.4
945,6,2,7,7,1.9
946,3,4,5,7,1.9
947,7,10,10,4,4.9
948,5,1,5,2,3.4
949,3,5,6,3,1.6
950,4,4,6,5,4.5
951,7,6,7,5,3.9
952,1,5,6,1,4.7
953,5,10,7,2,5.0
954,1,2,7,8,1.1
955,6,7,9,8,1.2
956,7,5,7,6,4.4
957,4,10,5,8,3.1
958,8,8,6,7,1.1
959,3,8,5,4,1.1
960,5,5,6,10,1.8
961,1,5,5,9,2.7
962,1,1,7,4,1.9
963,3,10,10,7,3.0
964,6,9,10,10,4.6
965,3,8,6,5,3.0
966,3,4,7,3,1.0
967,4,5,5,4,2.7
968,7,6,9,9,4.0
969,1,3,6,10,3.7
970,2,1,7,3,3.4
971,8,9,9,3,3.1
972,4,2,6,7,3.8
973,3,9,10,4,1.5
974,6,9,8,3,1.2
975,4,5,10,6,2.7
976,2,1,10,2,1.5
977,3,4,7,3,3.1
978,5,3,10,2,2.2
979,7,6,5,3,3.2
980,4,7,7,9,4.2
981,5,1,5,10,4.9
982,3,4,9,2,3.1
983,6,6,6,4,4.8
984,8,9,7,7,1.5
985,7,1,5,8,4.9
986,8,7,10,10,2.2
987,5,7,9,8,2.8
988,8,7,6,4,4.0
989,4,7,7,5,1.8
990,6,9,5,4,1.2
991,5,2,6,4,3.6
992,1,8,5,3,1.5
993,1,6,7,10,2.2
994,8,6,7,6,2.1
