worker_id,work_type,no_of_workers,time_takes_by_each_worker,complete_work_duration,rating
128,2,5,10,4,4.2
129,5,8,9,1,4.3
130,6,10,5,4,3.2
131,5,6,8,2,2.2
132,3,3,6,2,2.0
133,3,6,8,7,3.4
134,8,8,7,1,4.5
135,8,5,6,7,1.8
136,3,4,5,7,4.1
137,3,7,6,3,3.5
138,6,7,5,6,4.6
139,2,4,6,6,1.9
140,5,6,7,8,2.4
141,4,2,5,9,3.1
142,8,10,8,6,2.3
143,4,8,6,9,4.6
144,6,8,9,5,1.9
145,5,7,8,4,4.5
146,2,7,6,9,4.9
147,6,4,10,1,3.4
148,5,3,10,7,2.5
149,8,7,6,5,1.3
150,1,4,6,1,2.4
151,3,10,5,8,4.2
152,1,4,7,8,2.8
153,1,3,8,5,4.4
154,6,9,8,4,1.2
155,1,9,9,3,3.8
156,8,2,9,5,4.8
157,1,2,7,1,1.3
158,1,6,10,9,3.3
159,3,5,7,7,4.8
160,2,5,7,5,3.0
161,3,7,5,5,4.5
162,2,5,7,10,4.6
163,8,7,9,5,1.2
164,5,9,8,10,2.0
165,1,1,7,9,1.2
166,8,4,7,5,2.9
167,6,10,8,10,1.0
168,6,3,9,7,1.6
169,2,8,8,5,3.9
170,1,4,5,8,4.6
171,4,6,7,5,1.4
172,2,5,6,5,5.0
173,2,6,7,4,4.9
174,8,2,10,2,3.7
175,2,6,5,9,4.5
176,3,10,5,3,3.6
177,1,10,5,4,3.8
178,5,8,5,6,3.1
179,4,10,10,3,3.8
180,6,3,6,1,1.3
181,2,5,9,10,2.2
182,5,1,8,6,4.1
183,8,7,6,2,4.3
184,8,8,8,6,2.4
185,7,10,7,6,4.2
186,4,3,9,6,2.5
187,6,4,10,4,3.1
188,8,6,5,9,3.7
189,3,3,6,8,4.7
190,1,7,8,7,1.7
191,6,1,7,2,1.4
192,5,8,9,9,1.8
193,2,9,10,10,4.8
194,6,3,6,3,3.8
195,5,7,7,3,2.3
196,4,7,7,3,4.7
197,4,6,6,10,4.4
198,2,2,6,7,4.2
199,1,3,8,8,3.5
200,5,4,8,2,3.8
201,3,7,6,7,4.0
202,6,2,9,8,3.4
203,8,9,8,2,1.4
204,7,4,8,3,2.0
205,5,5,10,8,4.4
206,7,6,5,1,3.5
207,2,3,10,8,2.2
208,3,5,8,6,2.4
209,5,3,10,9,2.4
210,3,5,7,5,5.0
211,4,9,6,10,4.0
212,4,3,5,4,2.0
213,7,8,10,9,3.3
214,4,2,8,4,2.9
215,5,4,10,3,4.3
216,7,8,10,5,4.2
217,7,8,10,4,4.0
218,6,7,6,5,1.6
219,1,3,9,4,1.4
220,8,4,10,5,4.9
221,2,8,9,10,1.6
222,3,1,6,10,4.6
223,5,10,6,10,3.2
224,3,10,6,4,2.1
225,1,5,9,7,2.0
226,3,9,10,2,4.6
227,8,3,7,3,1.6
228,3,7,9,6,2.6
229,4,2,7,10,4.4
230,2,3,10,9,2.3
231,1,10,8,4,2.1
232,3,2,9,7,3.1
233,3,2,9,5,2.6
234,1,6,9,7,2.6
235,4,8,6,3,3.8
236,7,10,7,3,4.1
237,8,3,8,10,3.8
238,8,3,5,1,1.7
239,4,3,6,8,1.4
240,6,10,10,2,4.2
241,2,3,5,5,1.8
242,1,3,8,2,3.6
243,7,9,10,3,1.7
244,8,8,7,3,1.4
245,7,6,7,8,2.3
246,5,10,6,9,2.8
247,3,3,10,2,4.2
248,4,6,9,4,1.4
249,7,4,8,5,3.8
250,8,9,9,4,2.2
251,1,4,7,7,4.9
252,7,8,10,4,1.5
253,5,9,9,1,4.9
254,1,7,7,9,3.0
255,8,9,8,3,4.7
256,5,5,8,6,4.7
257,5,10,5,2,3.0
258,8,2,10,10,2.1
259,6,3,6,6,2.6
260,3,3,8,7,3.8
261,4,9,9,1,3.0
262,1,6,5,6,1.5
263,8,1,5,9,1.2
264,4,3,8,9,1.4
265,5,5,5,6,2.1
266,3,3,6,6,2.0
267,1,6,10,10,2.7
268,6,5,10,2,3.5
269,8,3,8,8,2.0
270,6,1,5,7,3.1
271,8,5,6,6,1.8
272,8,3,7,3,4.7
273,1,9,9,2,4.8
274,8,8,6,6,4.0
275,8,1,9,7,4.2
276,5,1,10,5,3.1
277,4,4,7,7,5.0
278,3,2,5,2,3.5
279,1,2,10,2,3.5
280,2,8,6,1,3.2
281,5,6,5,3,3.9
282,7,2,10,1,4.6
283,7,8,8,6,4.3
284,1,6,9,5,4.2
285,8,5,10,10,2.7
286,1,3,6,1,3.9
287,4,2,8,6,2.5
288,2,9,5,1,1.2
289,8,7,6,10,1.4
290,4,1,8,10,1.1
291,2,5,10,4,2.5
292,7,6,8,7,3.5
293,3,4,6,9,2.9
294,2,9,6,6,4.3
295,7,5,10,3,1.3
296,5,6,5,7,2.1
297,5,3,7,4,4.1
298,2,5,5,5,3.9
299,4,8,10,7,3.9
300,2,6,8,7,5.0
301,7,6,6,8,3.7
302,5,2,6,7,3.0
303,5,7,8,8,3.8
304,8,10,5,10,4.9
305,2,1,9,6,2.8
306,4,9,9,10,4.7
307,4,5,5,10,3.9
308,3,1,9,10,1.2
309,4,5,10,4,2.2
310,7,8,5,2,2.8
311,6,7,8,3,1.9
312,5,3,7,1,2.7
313,5,1,7,7,3.1
314,3,9,7,10,1.1
315,3,5,8,2,2.7
316,6,1,10,3,4.3
317,2,4,5,4,4.5
318,3,10,9,7,4.9
319,4,1,7,9,1.1
320,4,7,7,5,4.2
321,7,4,9,7,4.0
322,5,1,9,6,1.5
323,4,3,7,4,1.7
324,5,3,10,9,2.9
325,7,1,5,9,3.9
326,3,9,8,8,1.1
327,1,10,10,6,2.8
328,6,5,5,10,4.3
329,7,5,8,4,1.9
330,1,6,10,9,4.9
331,3,4,6,2,1.5
332,4,1,5,1,3.9
333,7,8,6,8,3.8
334,3,6,5,4,2.9
335,6,2,8,6,3.6
336,7,10,6,1,3.0
337,3,3,7,4,2.5
338,6,4,6,3,2.5
339,6,9,9,5,3.0
340,3,7,6,4,1.0
341,5,4,5,4,1.3
342,2,9,9,4,1.3
343,3,8,9,3,4.3
344,1,6,5,5,1.8
345,3,2,8,3,1.8
346,5,6,7,4,2.1
347,8,1,7,5,1.0
348,8,7,6,3,4.8
349,4,6,6,8,1.8
350,1,8,6,6,2.7
351,2,5,5,9,3.8
352,8,9,8,10,3.3
353,6,10,5,10,4.0
354,6,8,8,1,4.4
355,7,5,9,7,1.3
356,2,5,9,10,3.8
357,5,2,6,7,2.8
358,3,8,7,3,4.6
359,4,3,7,5,1.4
360,7,3,8,3,4.9
361,5,8,9,9,3.3
362,7,5,8,1,1.3
363,7,9,5,10,2.5
364,4,6,10,6,3.1
365,8,7,6,6,3.2
366,6,6,5,9,1.8
367,7,8,9,1,1.8
368,8,1,6,10,5.0
369,5,1,10,3,4.8
370,3,5,6,8,4.4
371,5,2,6,6,2.1
372,8,2,8,9,2.7
373,1,5,10,6,1.6
374,1,5,6,6,3.2
375,8,1,7,2,3.9
376,3,3,5,5,4.8
377,3,5,8,7,4.4
378,7,1,6,1,3.4
379,7,5,10,6,3.7
380,1,3,5,5,2.5
381,4,4,6,5,3.8
382,3,9,8,4,2.0
383,4,1,8,7,2.2
384,1,4,5,4,3.6
385,6,7,7,7,4.0
386,5,4,10,6,4.6
387,8,5,10,6,4.0
388,1,5,8,2,4.0
389,2,1,8,9,1.1
390,5,1,5,5,3.8
391,6,3,9,10,3.4
392,7,3,8,5,1.7
393,8,8,8,7,1.0
394,8,6,10,9,3.1
395,4,2,8,10,4.7
396,8,1,7,9,1.1
397,3,6,6,7,4.1
398,4,9,10,3,2.8
399,4,2,5,5,1.1
400,4,9,9,9,4.5
401,4,2,10,2,3.9
402,7,1,5,4,1.3
403,8,9,5,8,4.1
404,7,4,9,10,3.8
405,4,9,5,8,1.2
406,5,8,10,7,4.5
407,1,6,9,7,4.4
408,6,10,6,2,4.3
409,4,2,7,1,2.1
410,6,2,8,4,3.8
411,1,4,6,10,3.2
412,7,4,9,10,4.8
413,3,8,5,9,2.5
414,5,4,10,1,4.7
415,6,6,8,2,3.5
416,8,1,8,7,3.5
417,5,8,7,4,2.1
418,5,8,6,5,3.3
419,4,9,10,10,3.5
420,5,3,7,10,2.0
421,6,2,7,5,4.9
422,2,8,6,2,4.3
423,4,8,6,4,3.7
424,8,6,9,8,1.4
425,5,10,7,5,2.5
426,2,8,6,1,3.4
427,3,6,8,8,4.3
428,4,10,5,1,1.6
429,8,5,8,7,2.2
430,7,4,5,6,1.4
431,2,5,5,1,3.0
432,4,10,7,10,4.5
433,1,7,10,3,4.8
434,5,2,7,4,1.8
435,1,2,5,3,1.2
436,8,2,5,9,3.4
437,8,4,5,4,3.8
438,8,10,9,8,3.4
439,7,8,5,4,3.0
440,8,10,6,10,4.1
441,3,6,7,8,3.1
442,2,8,7,2,3.9
443,6,8,7,5,4.0
444,6,1,6,5,2.5
445,8,3,7,2,2.3
446,8,5,8,2,4.0
447,2,8,5,5,1.8
448,6,1,8,10,2.6
449,3,5,7,7,5.0
450,6,3,6,1,1.9
451,6,10,8,10,1.6
452,1,4,9,5,3.1
453,3,5,7,2,1.9
454,6,3,6,5,1.0
455,8,8,6,6,2.1
456,7,7,10,4,4.5
457,4,4,5,9,3.9
458,8,2,5,5,3.0
459,6,10,8,4,5.0
460,8,5,8,7,1.2
461,8,2,5,10,4.2
462,7,7,5,10,3.9
463,7,2,6,3,1.9
464,8,1,7,2,4.6
465,8,8,7,8,4.8
466,3,7,8,8,1.4
467,2,1,7,7,4.1
468,2,2,7,1,1.7
469,3,2,9,7,4.4
470,8,3,5,4,2.4
471,7,3,6,7,1.3
472,4,4,7,3,2.6
473,1,7,5,10,4.3
474,5,8,8,4,4.5
475,6,5,10,8,2.5
476,4,5,10,4,1.4
477,8,5,8,10,3.7
478,7,10,9,3,3.7
479,4,6,10,3,3.7
480,1,10,5,6,2.6
481,4,4,5,10,1.3
482,1,2,8,7,4.6
483,8,9,8,8,4.1
484,4,10,10,3,3.6
485,3,3,10,2,1.8
486,6,2,5,4,3.7
487,5,6,10,1,1.9
488,5,4,7,4,2.1
489,6,5,7,6,4.4
490,6,7,6,2,3.6
491,3,2,5,2,2.3
492,8,9,10,5,4.3
493,5,2,10,10,4.5
494,8,4,5,3,3.6
495,8,5,10,8,4.7
496,7,4,6,3,2.8
497,6,9,7,4,3.0
498,5,1,9,5,3.4
499,8,2,8,10,1.2
500,3,2,5,1,1.9
501,4,4,6,6,1.7
502,8,8,7,4,4.0
503,4,2,7,7,2.8
504,4,4,6,6,1.5
505,8,1,6,5,1.3
506,8,2,8,7,2.3
507,4,8,8,4,1.8
508,8,7,9,2,5.0
509,3,6,10,5,4.0
510,7,8,9,1,3.2
511,4,1,5,5,4.8
512,3,1,5,10,3.1
513,2,2,10,7,2.0
514,6,7,7,5,1.6
515,6,1,6,8,4.6
516,5,10,7,10,1.9
517,3,8,10,6,2.3
518,2,10,7,4,4.9
519,1,9,8,4,3.2
520,3,10,7,8,1.3
521,8,10,6,3,4.2
522,6,7,7,3,1.0
523,3,6,8,7,1.6
524,6,8,9,7,1.3
525,1,8,9,4,4.7
526,6,6,6,2,1.0
527,4,5,6,9,1.7
528,5,2,8,9,2.9
529,3,9,8,2,2.0
530,5,7,7,5,3.7
531,1,1,10,1,1.1
532,1,7,9,6,1.4
533,3,6,9,6,2.7
534,2,6,7,4,2.3
535,3,9,10,5,3.0
536,6,2,6,8,3.3
537,2,1,6,8,2.1
538,1,5,5,1,3.2
539,5,4,9,9,3.4
540,1,3,10,1,3.2
541,3,7,8,9,1.4
542,5,5,5,2,3.9
543,4,1,6,2,4.0
544,2,1,6,7,1.2
545,4,8,6,9,1.2
546,1,8,6,9,1.0
547,6,5,9,3,1.4
548,3,2,7,8,2.6
549,1,10,5,10,3.6
550,8,3,5,9,4.4
551,5,3,7,8,1.4
552,1,5,6,10,4.8
553,8,1,5,6,1.2
554,6,2,7,1,1.2
555,7,9,10,4,2.2
556,4,1,6,8,3.9
557,6,9,9,6,2.0
558,3,6,5,4,4.7
559,1,7,5,5,4.1
560,8,7,7,10,3.1
561,3,5,10,10,1.6
562,4,7,8,4,4.9
563,6,1,9,8,4.3
564,7,3,10,8,2.6
565,5,8,10,1,4.5
566,6,8,8,5,4.3
567,2,7,8,9,1.8
568,4,1,6,3,1.3
569,5,10,10,10,3.5
570,6,9,9,10,4.3
571,8,9,8,6,3.7
572,5,5,8,1,2.2
573,2,3,9,9,4.7
574,8,6,6,2,4.0
575,1,9,10,5,3.8
576,6,1,5,1,3.9
577,8,2,10,6,2.1
578,2,9,6,9,2.3
579,7,2,6,3,1.7
580,8,6,10,8,1.1
581,8,4,6,1,4.0
582,8,2,8,8,3.7
583,3,2,10,6,2.9
584,6,7,5,1,5.0
585,2,2,9,8,3.7
586,8,9,6,4,3.0
587,8,10,8,9,3.4
588,8,3,8,7,3.8
589,6,9,9,6,3.6
590,8,8,9,1,4.7
591,5,10,7,9,4.4
592,6,2,5,2,1.8
593,1,8,8,2,1.4
594,2,8,5,6,3.2
595,5,7,5,2,2.2
596,4,4,5,2,1.1
597,7,7,9,7,2.8
598,3,6,5,7,1.9
599,3,2,5,9,5.0
600,3,4,7,9,4.6
601,2,4,6,3,3.0
602,1,5,5,10,3.2
603,5,7,6,4,1.6
604,8,2,6,7,4.1
605,1,10,6,5,1.7
606,3,6,9,1,1.9
607,4,7,5,8,3.1
608,8,8,8,8,1.2
609,7,4,5,2,1.5
610,5,4,5,7,4.6
611,1,9,8,6,1.2
612,5,1,9,4,2.8
613,8,4,10,1,1.2
614,6,2,6,9,4.0
615,5,7,9,8,4.9
616,7,8,8,6,1.8
617,3,10,6,3,1.9
618,4,8,7,2,3.8
619,4,6,9,9,3.4
620,4,9,5,9,2.9
621,6,1,8,1,2.9
622,4,4,10,9,2.3
623,3,10,7,3,1.8
624,1,1,7,6,3.2
625,3,8,7,5,4.6
626,3,6,9,3,4.6
627,8,6,6,8,2.6
628,4,8,6,4,3.7
629,5,2,10,3,4.3
630,7,9,5,4,1.1
631,4,1,6,4,3.8
632,7,1,5,4,4.7
633,8,6,7,1,2.4
634,5,3,6,9,3.7
635,2,7,7,2,5.0
636,5,7,9,8,2.4
637,2,9,6,5,1.1
638,4,2,6,10,1.0
639,4,8,5,8,4.9
640,1,4,6,2,2.0
641,5,1,8,5,4.2
642,7,5,9,5,5.0
643,8,5,5,3,3.9
644,4,9,6,6,4.2
645,8,4,6,6,4.9
646,3,1,8,7,3.7
647,6,6,5,8,3.4
648,7,8,6,9,1.0
649,5,1,6,1,4.8
650,8,4,10,2,2.0
651,3,6,7,5,4.6
652,3,3,9,10,3.1
653,2,9,10,3,3.1
654,3,9,8,4,2.9
655,7,8,9,4,3.1
656,3,3,8,5,3.3
657,7,1,8,6,4.5
658,7,4,7,1,1.3
659,5,4,6,8,4.8
660,5,5,10,10,2.8
661,4,1,5,3,2.3
662,1,4,10,4,3.6
663,8,4,8,10,1.3
664,2,6,6,10,1.1
665,4,3,8,3,2.4
666,3,10,5,5,1.5
667,5,1,9,6,3.9
668,8,9,10,8,3.3
669,6,1,6,3,1.5
670,5,1,9,7,1.9
671,3,2,5,1,3.7
672,5,6,10,1,4.2
673,4,4,5,3,1.4
674,4,2,8,4,3.7
675,5,5,8,5,1.1
676,7,2,9,9,2.8
677,3,6,6,8,3.6
678,3,3,10,6,2.0
679,3,4,5,4,3.2
680,8,9,9,6,2.1
681,5,5,10,6,3.2
682,2,9,8,8,3.6
683,7,7,5,2,2.5
684,2,10,5,9,3.3
685,8,6,9,3,2.2
686,1,7,9,9,2.3
687,1,9,6,4,4.4
688,3,7,9,10,2.1
689,6,4,6,5,3.4
690,7,5,10,5,4.0
691,2,7,10,2,1.9
692,4,8,8,5,1.9
693,4,4,6,2,2.8
694,6,7,7,9,2.1
695,5,8,10,10,2.6
696,8,10,10,7,3.2
697,7,9,9,7,2.6
698,8,9,5,8,3.4
699,8,6,7,8,3.8
700,3,6,5,10,2.7
701,1,7,7,3,3.6
702,6,5,6,8,2.2
703,7,3,9,1,3.8
704,3,8,9,10,3.2
705,6,4,5,1,4.5
706,5,7,8,5,1.6
707,7,2,5,9,2.9
708,5,1,10,6,2.3
709,3,1,5,6,1.7
710,7,5,5,2,2.7
711,8,1,7,6,1.9
712,5,4,8,2,4.6
713,8,1,6,3,4.1
714,4,2,9,3,3.6
715,3,4,10,10,2.9
716,1,10,5,8,1.6
717,8,6,7,10,4.2
718,7,5,8,8,3.7
719,3,9,10,2,4.8
720,5,7,6,10,3.8
721,4,6,9,4,1.2
722,7,3,8,7,2.5
723,3,8,6,1,1.4
724,7,7,7,2,4.6
725,1,3,6,5,1.7
726,4,2,10,2,4.0
727,8,2,6,5,1.3
728,5,2,7,3,4.7
729,1,4,8,3,1.4
730,8,4,7,9,3.9
731,7,1,10,7,2.3
732,5,10,8,4,4.4
733,1,3,8,7,3.2
734,5,9,9,3,4.0
735,5,10,10,2,4.8
736,1,3,7,3,1.3
737,7,2,6,3,3.9
738,3,3,8,7,1.5
739,6,6,8,8,2.9
740,6,9,5,3,3.8
741,2,8,7,3,2.9
742,4,2,9,6,4.3
743,5,6,8,1,2.0
744,7,8,7,4,3.5
745,8,10,10,10,2.6
746,4,3,8,5,1.7
747,4,3,10,6,2.7
748,5,4,8,4,3.7
749,6,6,10,9,4.2
750,4,2,10,2,3.8
751,2,7,8,4,3.6
752,3,4,7,9,3.0
753,5,8,9,4,1.5
754,8,9,5,1,4.2
755,4,10,5,8,4.0
756,4,10,6,9,1.5
757,2,10,9,8,3.5
758,6,2,8,9,5.0
759,1,9,10,2,2.0
760,5,10,10,8,3.4
761,2,4,5,6,4.5
762,1,5,8,4,3.7
763,6,2,10,10,4.7
764,4,4,5,8,3.5
765,5,5,5,1,3.8
766,3,7,6,6,3.4
767,8,9,7,3,4.7
768,3,9,5,5,3.4
769,4,9,9,10,4.8
770,1,7,9,1,3.9
771,3,4,9,2,2.5
772,5,2,8,8,4.1
773,3,4,5,4,1.4
774,7,8,5,5,1.6
775,4,5,6,8,3.6
776,3,7,7,4,1.7
777,1,3,5,10,2.1
778,7,4,5,7,4.0
779,1,7,7,7,3.4
780,1,2,9,2,1.6
781,3,4,7,8,2.2
782,8,1,9,10,2.4
783,1,8,5,9,4.4
784,2,5,8,5,4.0
785,2,3,5,1,3.1
786,8,3,10,2,4.8
787,7,1,8,7,2.4
788,5,4,10,2,3.9
789,4,6,5,1,4.6
790,6,5,6,9,2.8
791,1,8,9,5,4.9
792,7,7,10,10,4.2
793,2,10,6,10,3.4
794,7,5,6,3,2.3
795,2,2,10,10,3.4
796,2,7,6,3,4.7
797,8,4,6,6,4.4
798,8,2,8,3,4.0
799,1,3,5,8,5.0
800,2,8,8,7,3.9
801,5,10,7,1,3.4
802,1,4,7,9,4.0
803,2,1,5,7,4.4
804,8,8,9,8,4.8
805,3,9,5,6,2.1
806,4,2,7,5,1.9
807,4,4,5,2,2.8
808,7,3,7,1,1.5
809,1,3,10,3,4.6
810,6,5,10,5,2.1
811,6,2,9,3,4.6
812,5,8,9,3,3.1
813,2,6,9,8,2.1
814,3,5,9,5,1.6
815,7,8,7,2,4.3
816,8,4,9,5,4.0
817,1,10,8,10,1.1
818,4,1,6,8,4.7
819,8,2,7,5,1.4
820,1,9,7,3,1.6
821,7,5,5,9,4.8
822,3,8,9,7,2.4
823,3,2,8,2,4.9
824,8,8,10,8,3.4
825,8,5,7,1,3.5
826,8,8,10,8,2.7
827,8,5,9,2,2.6
828,3,8,5,4,1.5
829,4,1,10,2,3.0
830,8,7,9,9,2.0
831,6,3,8,9,1.2
832,3,2,5,9,2.3
833,7,4,10,7,4.7
834,2,1,10,7,2.5
835,5,9,10,1,3.1
836,6,8,8,4,1.1
837,3,3,7,10,4.7
838,3,4,10,5,4.0
839,6,8,10,1,1.5
840,7,3,10,2,3.3
841,4,8,8,6,3.5
842,8,2,8,7,3.4
843,6,1,9,7,3.3
844,6,8,10,1,2.5
845,1,8,10,4,1.6
846,7,5,5,3,1.4
847,5,5,10,8,2.4
848,5,10,9,3,1.1
849,2,7,6,8,3.5
850,2,10,6,9,4.7
851,3,6,9,2,4.5
852,1,5,6,10,1.6
853,8,4,9,3,3.7
854,6,6,5,10,4.6
855,6,8,9,3,4.2
856,7,1,9,7,3.7
857,1,8,6,4,1.6
858,2,7,10,10,2.2
859,3,1,8,10,2.5
860,7,2,5,2,3.4
861,1,5,7,1,4.4
862,5,1,5,9,1.8
863,4,8,6,10,4.0
864,7,3,8,5,3.1
865,2,4,7,9,2.6
866,6,2,10,2,1.2
867,4,8,7,5,4.3
868,6,8,5,1,1.6
869,7,5,10,6,2.7
870,3,8,9,7,1.5
871,1,9,9,7,3.8
872,1,7,7,9,3.7
873,3,5,6,3,4.1
874,3,5,7,10,3.1
875,7,8,10,4,3.3
876,2,7,6,2,3.4
877,6,4,9,1,1.3
878,7,10,9,9,2.2
879,1,10,6,1,3.9
880,2,3,8,2,2.7
881,7,4,8,5,2.0
882,7,7,8,4,2.8
883,6,9,7,8,4.7
884,5,6,10,9,3.7
885,3,1,8,2,1.9
886,6,9,10,4,4.1
887,1,4,5,7,2.0
888,5,7,6,8,4.0
889,8,3,10,10,1.4
890,3,10,6,1,2.9
891,6,4,6,10,1.1
892,5,1,10,8,3.8
893,5,3,6,4,4.3
894,3,9,6,9,2.9
895,6,9,8,6,2.0
896,4,9,6,6,3.8
897,4,1,7,3,1.7
898,6,8,9,8,1.4
899,6,7,6,6,1.8
900,4,7,8,5,3.2
901,8,6,6,2,1.9
902,6,6,5,9,3.9
903,6,9,5,4,3.1
904,5,8,10,4,4.4
905,3,4,7,4,1.8
906,5,6,8,2,3.6
907,6,10,10,10,2.7
908,7,7,8,2,4.3
909,1,9,9,6,2.6
910,2,5,10,5,2.8
911,8,9,10,4,4.5
912,7,4,9,5,3.6
913,4,2,6,8,3.6
914,3,5,7,10,1.2
915,2,3,8,1,2.9
916,2,5,10,5,2.7
917,6,7,8,1,3.9
918,6,2,5,1,2.2
919,4,7,10,9,1.8
920,5,10,9,7,4.7
921,4,8,7,7,3.1
922,1,8,6,4,2.1
923,1,6,10,5,3.2
924,3,1,7,10,1.8
925,1,10,5,10,3.8
926,3,9,5,1,3.9
927,6,6,7,5,4.4
928,3,3,7,1,3.3
929,8,6,6,6,2.4
930,6,8,5,8,4.5
931,4,5,9,7,3.5
932,8,4,7,10,4.7
933,2,10,5,2,5.0
934,1,5,7,6,3.6
935,6,5,6,3,3.1
936,7,10,5,8,3.9
937,7,9,9,10,4.8
938,2,3,10,2,1.8
939,5,10,8,7,2.8
940,3,3,10,2,4.7
941,7,2,9,6,1.0
942,4,6,9,2,1.3
943,3,1,9,1,3.5
944,3,7,7,4,4.2
945,3,1,10,4,3.0
946,1,6,6,8,2.2
947,8,2,5,5,2.8
948,4,8,9,1,2.5
949,8,3,10,7,4.0
950,5,3,6,7,2.6
951,7,6,8,9,2.2
952,6,10,7,1,1.1
953,4,6,7,10,2.1
954,3,5,8,9,4.5
955,3,1,8,2,3.6
956,3,10,9,2,2.8
957,5,5,8,10,4.6
958,6,2,6,5,4.6
959,6,4,6,3,1.1
960,1,5,7,2,3.0
961,5,7,9,3,3.0
962,4,1,9,7,4.4
963,4,6,9,2,2.1
964,6,4,10,4,2.2
965,8,4,9,7,3.2
966,7,7,9,3,3.9
967,6,6,5,3,3.5
968,7,9,7,8,4.2
969,4,2,8,10,1.2
970,4,6,5,5,1.2
971,5,1,5,9,4.9
972,7,4,8,6,3.5
973,5,7,6,4,1.7
974,8,9,5,7,2.7
975,2,2,8,7,1.1
976,7,10,6,2,1.1
977,3,7,9,7,5.0
978,3,10,9,2,2.4
979,8,9,6,10,2.8
980,4,10,8,4,1.2
981,2,8,6,7,3.5
982,1,4,6,6,3.8
983,8,1,9,6,1.1
984,6,7,8,5,4.3
985,6,7,7,9,2.2
986,2,3,8,7,3.4
987,1,6,9,4,1.5
988,8,3,5,5,4.8
989,2,10,10,3,1.9
990,4,10,8,4,1.3
991,6,1,5,9,4.6
992,7,4,7,6,4.0
993,8,9,7,6,2.6
994,5,2,10,6,1.7
