worker_id,work_type,no_of_workers,time_takes_by_each_worker,complete_work_duration,rating
198,3,5,7,5,1.3
199,7,4,7,3,1.1
200,2,4,7,2,2.3
201,6,10,8,2,4.8
202,7,8,9,8,3.1
203,3,3,7,4,3.5
204,3,7,9,10,2.7
205,5,8,7,1,3.5
206,7,4,8,8,3.6
207,7,5,5,1,1.2
208,7,9,5,9,3.7
209,1,2,5,2,2.7
210,4,1,5,3,2.6
211,1,1,5,1,2.3
212,4,9,7,9,2.0
213,5,2,6,7,2.3
214,5,5,7,3,1.7
215,3,8,7,4,2.1
216,6,3,9,1,4.7
217,3,8,5,9,4.6
218,6,9,8,3,1.5
219,4,9,5,10,2.3
220,2,2,8,8,3.7
221,5,5,5,8,2.6
222,2,1,7,2,3.1
223,4,2,10,2,3.7
224,8,10,7,5,4.5
225,1,1,6,9,2.5
226,1,8,5,7,2.8
227,2,4,8,3,2.1
228,1,3,5,7,4.8
229,6,9,8,1,2.7
230,4,2,10,2,2.5
231,6,7,6,7,3.0
232,6,6,7,5,4.3
233,7,2,5,4,4.4
234,8,5,7,4,4.4
235,7,3,9,7,1.6
236,5,7,9,1,3.4
237,6,5,8,3,1.4
238,4,9,5,3,3.5
239,7,3,7,1,1.4
240,3,3,5,3,2.9
241,1,9,5,5,2.6
242,8,7,8,10,1.9
243,5,8,10,1,4.8
244,5,2,6,6,1.7
245,2,7,7,10,2.7
246,7,7,5,10,1.6
247,2,6,6,2,1.8
248,5,7,6,10,4.1
249,7,3,7,3,1.2
250,8,2,8,2,4.3
251,4,4,5,4,3.5
252,4,1,6,9,1.2
253,7,6,6,2,4.2
254,1,4,7,6,2.7
255,6,5,8,4,1.9
256,6,7,9,8,3.4
257,6,3,8,5,4.8
258,1,10,7,9,3.1
259,6,2,6,10,4.2
260,7,8,7,1,4.8
261,6,5,7,4,2.9
262,8,2,7,2,4.7
263,3,6,10,7,3.6
264,6,9,9,8,1.6
265,4,2,8,1,3.2
266,6,8,9,4,3.2
267,1,5,8,5,1.8
268,3,3,6,6,1.1
269,4,5,5,7,2.1
270,5,7,9,5,2.4
271,4,1,8,2,2.4
272,7,4,6,4,2.1
273,4,2,6,5,2.2
274,2,6,8,10,4.2
275,1,9,7,2,4.8
276,2,10,10,1,2.2
277,1,1,7,5,3.9
278,5,6,5,1,1.4
279,8,6,7,8,1.8
280,6,8,8,10,3.3
281,1,9,8,7,4.8
282,5,8,8,5,2.9
283,3,7,8,6,2.1
284,3,4,8,1,2.0
285,5,4,6,8,3.2
286,8,2,7,5,3.6
287,7,7,5,2,3.8
288,2,6,8,9,2.5
289,1,6,8,6,1.6
290,7,8,5,8,2.7
291,1,1,5,2,2.4
292,3,6,9,3,4.4
293,2,9,7,1,3.2
294,5,4,6,2,2.1
295,2,4,7,7,3.4
296,1,1,7,7,1.3
297,6,2,9,6,2.7
298,8,10,8,6,2.2
299,4,7,10,3,4.1
300,5,7,7,8,1.1
301,4,8,6,4,1.1
302,4,4,9,8,3.3
303,6,7,9,2,2.1
304,7,7,6,9,3.9
305,7,9,6,5,5.0
306,3,9,8,6,2.0
307,2,3,9,1,4.7
308,8,5,8,3,4.6
309,4,3,6,9,2.5
310,1,7,8,3,3.9
311,6,7,10,2,4.3
312,2,5,8,4,3.2
313,6,7,5,2,3.0
314,7,3,10,3,2.8
315,1,10,8,10,3.8
316,7,6,9,10,4.5
317,6,9,9,10,3.1
318,1,4,10,6,2.5
319,1,9,8,2,4.4
320,3,6,5,3,4.6
321,2,5,8,10,3.0
322,5,5,5,3,1.7
323,2,10,9,3,2.5
324,7,1,7,9,1.4
325,5,9,7,5,3.5
326,5,5,10,1,3.3
327,5,1,9,3,4.0
328,2,7,5,8,1.5
329,4,6,9,5,4.5
330,2,8,10,2,3.6
331,4,9,7,10,1.7
332,7,8,7,5,3.5
333,5,1,7,7,4.0
334,4,4,5,3,1.3
335,3,4,10,2,4.4
336,4,2,8,2,1.6
337,8,4,7,8,2.2
338,4,5,5,2,1.5
339,4,8,9,9,4.4
340,8,4,7,10,3.5
341,7,8,6,8,3.9
342,7,7,6,5,1.2
343,5,8,6,7,4.8
344,2,4,5,8,4.9
345,3,2,7,5,3.2
346,4,8,9,5,4.1
347,1,10,5,2,1.3
348,2,4,6,3,3.3
349,3,10,5,7,3.9
350,4,9,9,4,1.8
351,3,1,5,3,1.3
352,8,9,8,2,4.5
353,8,10,10,5,1.3
354,5,5,5,8,3.1
355,6,3,5,6,4.1
356,4,8,8,2,1.1
357,3,7,6,5,3.3
358,8,7,7,3,2.2
359,6,4,8,5,1.5
360,2,5,7,3,3.1
361,6,1,7,3,1.4
362,8,4,10,3,4.3
363,5,5,6,4,1.2
364,7,2,9,8,4.6
365,6,9,5,6,1.4
366,6,9,9,10,1.2
367,3,6,10,8,3.0
368,1,5,6,1,3.3
369,2,8,9,10,4.2
370,2,3,5,4,2.2
371,4,1,7,4,4.0
372,4,4,9,7,2.2
373,1,1,7,9,1.4
374,6,1,9,1,1.9
375,5,1,10,1,1.7
376,2,3,10,8,4.7
377,3,2,7,9,3.5
378,2,2,5,6,3.3
379,1,9,9,1,3.2
380,4,2,5,3,3.9
381,6,7,7,1,4.9
382,7,9,5,7,2.7
383,6,1,7,5,4.9
384,8,7,9,3,3.6
385,4,8,5,8,2.2
386,3,5,8,3,4.7
387,7,1,7,5,2.7
388,6,8,6,1,3.3
389,4,8,5,7,1.2
390,1,7,9,1,1.7
391,3,10,6,6,2.3
392,4,9,6,6,1.5
393,8,2,7,3,1.1
394,4,7,8,2,3.7
395,6,3,10,10,4.0
396,3,6,6,9,4.3
397,4,9,9,8,2.7
398,3,6,9,10,3.0
399,7,10,9,6,1.6
400,6,5,9,8,4.4
401,4,2,5,3,3.2
402,3,5,8,3,2.3
403,4,9,7,4,2.2
404,6,4,6,8,3.6
405,3,3,6,2,4.1
406,4,9,7,6,4.6
407,8,4,9,4,2.1
408,2,4,10,4,1.5
409,8,4,10,6,2.4
410,5,8,8,7,2.3
411,1,9,7,10,3.3
412,4,5,7,9,3.2
413,6,2,9,7,3.0
414,2,5,8,2,2.3
415,8,5,7,6,2.0
416,7,5,5,7,4.1
417,4,8,7,3,3.2
418,1,9,9,5,4.2
419,3,8,7,8,1.5
420,8,4,9,9,1.5
421,1,8,5,8,1.4
422,5,8,7,7,3.8
423,8,9,7,2,4.5
424,7,9,10,3,3.7
425,1,8,10,3,4.2
426,3,1,5,2,4.9
427,2,6,7,7,1.3
428,2,1,10,3,2.9
429,5,4,5,5,4.6
430,3,5,5,10,4.5
431,3,7,10,9,4.8
432,5,4,6,6,2.4
433,5,7,8,1,1.2
434,2,1,9,6,2.9
435,8,5,5,5,4.6
436,1,10,10,3,4.9
437,7,7,8,2,2.2
438,3,4,7,4,4.0
439,5,3,5,4,1.2
440,2,8,6,5,4.9
441,4,10,5,9,2.6
442,4,10,6,7,4.1
443,3,1,10,1,3.2
444,4,4,9,8,2.2
445,4,9,7,7,4.6
446,4,3,10,5,3.5
447,8,2,7,7,4.9
448,3,3,8,9,4.7
449,1,6,7,5,3.5
450,2,10,6,9,2.7
451,4,10,10,5,2.5
452,5,10,7,4,3.2
453,7,7,7,4,3.9
454,7,3,10,1,3.6
455,5,10,6,8,3.6
456,8,7,8,8,4.2
457,3,8,7,8,3.2
458,3,7,8,10,3.8
459,8,6,10,1,4.5
460,6,10,5,10,3.3
461,3,5,8,9,2.9
462,2,10,6,6,3.1
463,3,1,10,7,4.9
464,3,4,5,10,4.5
465,2,1,8,8,2.9
466,2,9,5,2,2.0
467,8,3,5,7,1.2
468,6,3,7,3,2.0
469,6,7,5,1,2.1
470,4,10,9,4,3.8
471,8,8,10,9,2.4
472,7,9,10,5,2.6
473,1,7,6,1,2.6
474,6,4,8,4,2.5
475,5,2,9,3,2.1
476,2,4,10,10,3.6
477,7,7,8,6,2.4
478,6,2,7,9,3.9
479,1,10,9,1,3.9
480,8,7,5,4,3.8
481,7,10,5,2,3.1
482,4,3,8,1,3.5
483,5,7,8,9,2.4
484,2,3,6,10,1.9
485,3,1,5,8,1.4
486,1,1,5,8,3.9
487,1,5,7,8,4.4
488,7,4,6,1,2.4
489,1,6,6,1,4.8
490,7,10,7,5,1.4
491,6,3,8,4,4.1
492,7,4,7,10,1.9
493,6,8,8,7,2.1
494,6,5,10,4,2.5
495,7,1,8,10,2.2
496,5,6,7,3,1.8
497,5,8,8,5,2.0
498,6,2,6,1,1.6
499,2,3,7,7,3.2
500,5,2,5,8,2.5
501,3,4,10,9,3.3
502,7,9,10,2,2.9
503,7,3,10,2,3.1
504,1,5,7,5,2.9
505,8,2,6,5,4.5
506,1,8,10,10,1.6
507,6,6,8,7,4.7
508,6,7,6,10,4.6
509,3,8,10,9,1.3
510,6,1,6,5,2.1
511,8,7,7,6,4.2
512,1,8,5,8,3.5
513,7,5,5,8,2.9
514,5,1,10,3,2.6
515,3,6,5,9,2.2
516,5,5,5,10,1.6
517,2,2,6,3,3.9
518,4,10,7,2,4.7
519,3,9,7,10,1.9
520,5,4,6,3,3.5
521,4,8,9,4,3.2
522,1,3,10,4,3.8
523,8,10,7,3,4.0
524,8,2,10,5,2.1
525,6,4,10,4,1.9
526,5,10,7,4,2.2
527,8,9,7,6,5.0
528,7,4,5,4,1.5
529,7,10,5,10,2.1
530,1,7,9,3,1.0
531,7,6,7,6,2.6
532,3,3,9,8,1.3
533,1,6,5,2,2.1
534,4,2,6,10,1.7
535,7,4,6,5,2.6
536,5,5,9,3,4.8
537,6,5,10,2,4.0
538,8,6,10,7,1.4
539,1,4,8,5,3.4
540,2,10,9,3,1.5
541,7,6,6,6,4.9
542,5,6,9,8,4.3
543,5,2,10,6,1.3
544,8,8,8,8,3.3
545,4,7,5,5,2.9
546,4,8,5,1,2.9
547,3,7,10,5,4.8
548,4,4,10,4,3.1
549,8,3,5,6,2.3
550,1,5,5,7,3.5
551,2,4,5,4,3.0
552,1,8,10,8,4.1
553,7,3,6,1,4.0
554,2,9,5,4,2.9
555,4,1,7,6,3.9
556,4,6,8,1,4.2
557,5,3,9,4,4.3
558,6,9,10,10,3.1
559,3,8,5,3,4.4
560,3,8,6,1,2.2
561,2,6,7,3,1.1
562,8,1,10,7,3.4
563,6,1,5,9,2.4
564,3,1,7,6,3.8
565,8,3,9,2,4.9
566,2,4,9,2,4.3
567,7,7,7,5,4.8
568,6,4,5,9,4.1
569,8,6,10,2,3.7
570,1,2,8,6,4.2
571,2,2,5,2,4.9
572,2,8,8,2,3.3
573,5,6,8,3,1.2
574,4,8,6,8,3.5
575,6,3,5,9,3.1
576,4,6,8,6,2.1
577,7,1,5,6,4.2
578,6,10,6,1,1.1
579,7,2,5,6,1.4
580,2,8,7,1,1.1
581,7,8,6,3,2.5
582,4,3,6,7,4.8
583,7,10,8,1,3.7
584,5,8,5,3,3.9
585,6,4,8,8,3.6
586,4,9,5,9,3.4
587,7,8,5,7,1.7
588,1,3,7,1,4.9
589,5,1,7,8,2.3
590,4,4,9,4,4.1
591,6,6,9,10,2.7
592,2,4,8,4,1.3
593,8,1,8,5,4.7
594,3,10,9,9,1.8
595,6,10,7,6,4.2
596,1,1,10,9,3.8
597,7,8,5,1,3.0
598,5,1,6,1,4.7
599,2,5,7,10,4.3
600,1,3,10,4,4.4
601,1,5,9,6,1.1
602,5,8,9,4,1.0
603,1,6,9,10,3.4
604,5,9,8,3,4.5
605,1,10,6,6,4.4
606,3,7,8,7,4.6
607,3,10,9,10,1.8
608,5,3,7,10,3.9
609,8,8,6,9,4.5
610,2,5,7,8,2.5
611,1,5,7,4,2.9
612,4,10,6,6,3.3
613,3,7,6,4,3.6
614,3,5,7,5,2.4
615,3,4,8,1,4.2
616,7,5,5,5,4.2
617,4,8,9,4,2.4
618,2,2,9,10,3.9
619,1,3,8,8,3.9
620,1,10,10,10,3.4
621,2,9,5,6,2.3
622,3,8,5,6,5.0
623,5,3,9,1,3.8
624,3,4,10,3,3.5
625,4,3,7,8,3.1
626,3,10,9,7,4.5
627,5,9,7,5,2.4
628,3,4,7,2,4.5
629,8,1,9,9,2.6
630,7,6,6,5,2.6
631,7,3,5,7,1.5
632,4,6,7,4,1.5
633,1,1,5,8,2.5
634,3,1,6,5,2.9
635,7,9,6,9,3.5
636,3,8,7,4,1.3
637,6,7,8,1,2.1
638,8,3,10,2,1.9
639,4,7,6,3,3.7
640,5,1,9,5,1.1
641,6,3,10,3,2.4
642,4,6,7,8,4.9
643,7,3,8,5,1.9
644,8,2,7,2,2.5
645,3,4,7,6,2.6
646,7,10,10,4,2.5
647,1,4,9,5,4.5
648,6,8,6,9,3.5
649,1,7,6,10,4.7
650,3,1,5,7,2.1
651,8,10,5,1,1.0
652,7,5,10,7,2.2
653,4,10,9,8,1.5
654,2,8,6,7,1.8
655,1,2,7,2,3.5
656,1,2,10,10,4.3
657,1,3,7,4,2.0
658,8,6,8,4,2.1
659,3,9,10,8,3.5
660,5,8,6,2,4.8
661,3,7,6,8,4.6
662,5,9,9,10,2.4
663,3,3,9,9,3.2
664,4,2,6,1,2.1
665,2,2,5,5,2.8
666,3,1,6,1,3.1
667,6,7,9,3,3.4
668,1,7,10,5,2.2
669,1,9,8,5,2.1
670,7,3,8,8,4.1
671,4,3,10,10,1.5
672,1,2,9,1,4.7
673,2,7,9,9,1.4
674,5,6,10,3,1.9
675,7,7,6,1,1.2
676,8,9,9,7,3.9
677,6,7,7,10,4.1
678,4,5,5,4,1.8
679,1,1,7,3,1.8
680,8,4,7,9,2.7
681,8,9,9,1,2.3
682,7,1,6,7,4.7
683,8,10,6,4,4.2
684,4,8,9,4,4.9
685,7,5,9,7,3.5
686,7,8,8,9,3.6
687,2,7,5,2,2.1
688,5,6,6,2,1.2
689,5,10,9,7,4.5
690,2,2,8,10,4.2
691,7,4,6,6,1.0
692,4,8,8,3,4.9
693,5,10,10,9,1.9
694,5,6,5,4,1.5
695,8,8,10,5,3.1
696,3,8,7,7,1.9
697,8,7,10,7,1.6
698,1,10,7,3,2.8
699,5,3,7,6,1.7
700,5,5,7,6,2.2
701,4,4,9,4,3.6
702,3,10,7,10,2.5
703,5,6,5,6,2.4
704,1,7,10,9,1.1
705,3,3,10,4,3.0
706,1,9,7,10,1.9
707,5,1,5,5,1.7
708,7,7,9,8,4.3
709,5,8,5,5,3.5
710,4,7,9,9,4.9
711,6,3,6,8,2.0
712,7,7,5,5,1.2
713,7,6,7,7,4.7
714,1,6,9,3,1.6
715,5,10,6,6,2.9
716,2,9,8,6,3.5
717,7,2,9,10,4.9
718,4,7,9,7,2.2
719,7,4,5,7,4.2
720,7,9,7,1,3.6
721,3,6,6,9,1.5
722,3,8,10,8,5.0
723,3,6,5,9,4.7
724,1,5,5,5,3.6
725,8,8,10,5,1.2
726,2,10,10,9,2.4
727,2,9,9,9,3.4
728,4,2,10,6,3.5
729,3,7,10,2,3.2
730,8,7,6,2,2.0
731,2,5,7,3,1.8
732,2,4,7,1,4.7
733,5,10,8,9,4.6
734,4,1,9,1,1.8
735,5,9,5,2,3.5
736,7,8,6,5,3.7
737,5,10,8,8,2.3
738,8,9,9,8,1.9
739,6,8,6,10,4.9
740,7,5,9,10,2.2
741,2,5,7,8,2.1
742,5,2,6,3,4.0
743,6,9,7,5,1.8
744,7,8,9,4,3.5
745,3,8,5,9,2.4
746,8,7,5,5,1.5
747,1,8,8,2,1.3
748,1,2,9,1,2.2
749,2,1,9,3,2.4
750,6,2,9,6,1.7
751,5,9,8,9,1.3
752,7,9,9,5,3.5
753,7,10,10,7,2.2
754,3,6,9,6,4.0
755,6,1,8,4,5.0
756,6,9,7,10,3.6
757,3,4,6,6,4.0
758,2,9,10,6,3.6
759,6,6,6,8,3.6
760,8,5,6,5,2.8
761,7,5,6,8,2.6
762,8,4,8,10,3.9
763,4,8,5,7,1.2
764,5,7,7,10,3.7
765,5,10,9,10,1.3
766,3,8,5,8,4.2
767,6,5,10,7,4.9
768,7,8,6,7,2.5
769,8,5,9,5,2.0
770,5,1,8,7,2.8
771,6,2,7,4,2.3
772,4,7,6,1,2.2
773,1,6,6,5,1.4
774,8,1,8,7,2.0
775,5,2,5,1,2.8
776,4,9,10,8,5.0
777,2,10,6,1,2.3
778,7,10,9,6,1.4
779,1,2,7,1,3.7
780,2,7,8,3,4.8
781,2,3,7,7,2.9
782,6,3,10,1,2.8
783,4,3,8,1,3.4
784,1,2,6,1,4.9
785,2,4,9,8,4.5
786,1,8,5,1,1.2
787,4,1,7,1,3.5
788,6,8,10,10,4.6
789,2,1,8,8,3.0
790,4,6,6,10,4.8
791,3,4,5,2,3.1
792,6,4,7,9,1.1
793,6,9,10,4,3.8
794,1,5,9,5,3.4
795,4,7,6,8,3.3
796,2,9,5,3,3.8
797,3,10,5,5,4.5
798,8,3,9,4,2.8
799,7,9,7,9,2.2
800,8,8,8,4,4.1
801,5,5,9,9,2.2
802,2,3,6,2,2.9
803,4,2,7,10,2.3
804,3,7,10,4,2.9
805,8,2,7,2,3.9
806,7,7,7,6,2.8
807,6,9,8,9,2.2
808,3,8,9,5,2.9
809,1,3,5,7,2.9
810,3,10,7,6,3.9
811,6,8,5,5,2.2
812,7,5,5,4,2.2
813,3,9,10,2,1.7
814,5,10,5,6,1.1
815,2,4,5,9,3.1
816,1,2,7,2,4.4
817,3,4,6,6,3.1
818,6,6,8,8,2.5
819,3,4,5,6,4.1
820,6,6,5,9,2.3
821,7,10,5,2,3.1
822,7,9,6,10,3.2
823,6,4,10,10,4.9
824,2,10,8,3,3.4
825,5,1,8,1,1.7
826,1,1,9,10,4.5
827,1,7,10,10,3.6
828,7,2,7,3,3.8
829,8,9,6,7,3.7
830,1,6,7,9,2.1
831,8,3,5,2,3.3
832,6,2,10,8,4.0
833,4,10,9,1,3.4
834,4,3,6,9,3.0
835,3,7,10,5,1.7
836,7,5,7,6,2.4
837,2,3,5,8,3.4
838,8,1,5,10,2.9
839,6,9,9,4,1.2
840,1,9,10,5,2.5
841,8,4,9,7,3.8
842,1,10,10,10,2.9
843,7,7,7,5,4.4
844,1,1,8,8,2.0
845,5,5,10,3,2.2
846,3,9,6,6,3.6
847,6,7,10,9,3.4
848,2,6,8,3,3.2
849,4,7,6,3,2.3
850,8,1,6,1,1.6
851,7,1,6,8,2.7
852,1,8,7,9,2.9
853,4,9,9,10,2.2
854,4,1,9,10,4.2
855,5,8,6,6,2.1
856,6,5,8,3,1.7
857,1,7,7,2,3.8
858,2,3,8,2,2.2
859,3,5,5,8,4.1
860,7,2,7,7,3.2
861,6,9,10,5,4.8
862,8,7,10,8,3.3
863,8,9,7,3,1.2
864,5,4,10,7,1.3
865,6,9,5,7,4.5
866,5,2,6,6,1.1
867,8,9,8,8,2.1
868,4,3,9,2,3.9
869,5,4,9,9,1.5
870,2,7,6,9,1.9
871,2,3,10,10,1.1
872,6,2,9,3,1.6
873,2,8,8,7,2.5
874,6,1,7,1,1.2
875,3,6,7,5,1.2
876,1,5,10,6,3.2
877,2,5,6,1,2.1
878,4,6,9,8,3.2
879,7,1,8,2,4.0
880,1,6,10,4,2.4
881,4,7,6,9,1.8
882,7,10,10,7,4.7
883,5,2,9,2,4.4
884,2,7,10,2,1.4
885,6,3,7,9,3.3
886,8,5,8,9,4.7
887,1,6,7,2,2.1
888,1,3,6,1,4.8
889,7,2,10,4,2.4
890,1,2,10,9,1.4
891,2,9,8,9,2.0
892,7,10,9,5,4.6
893,5,3,9,5,4.5
894,4,2,6,4,3.0
895,8,6,6,3,1.3
896,5,1,8,3,3.9
897,2,9,10,6,3.3
898,4,1,7,6,1.6
899,7,1,8,2,3.9
900,8,10,8,8,4.8
901,1,5,6,4,1.3
902,1,10,8,4,1.1
903,3,4,10,5,3.9
904,5,9,6,5,1.3
905,7,6,10,7,2.0
906,2,1,6,9,2.1
907,6,4,9,1,1.4
908,8,7,7,6,3.7
909,3,4,9,6,2.9
910,4,6,9,5,1.2
911,3,5,7,5,4.2
912,1,7,5,3,5.0
913,8,5,10,2,2.7
914,2,5,7,6,1.3
915,5,7,7,10,4.3
916,5,2,5,7,2.9
917,7,4,5,4,2.9
918,6,5,6,10,5.0
919,2,8,10,1,1.6
920,2,7,5,7,1.3
921,1,4,6,3,1.9
922,4,6,5,1,3.5
923,1,8,9,4,3.4
924,1,7,7,8,2.4
925,2,6,8,1,3.4
926,8,3,7,8,4.3
927,8,2,9,5,1.6
928,1,5,8,4,3.8
929,5,8,6,1,2.0
930,8,4,9,8,1.8
931,2,7,6,8,3.0
932,4,9,10,3,4.4
933,5,7,6,8,1.9
934,2,4,9,6,3.6
935,3,2,6,3,1.7
936,1,4,10,8,1.6
937,7,1,5,3,4.5
938,4,1,8,7,3.8
939,7,5,6,8,3.7
940,1,5,9,7,1.7
941,5,7,5,9,4.6
942,4,4,9,1,4.3
943,4,8,6,3,4.8
944,5,9,7,1,2.8
945,7,3,10,5,2.0
946,8,2,5,8,4.9
947,6,6,7,5,3.1
948,2,9,5,2,5.0
949,1,9,10,1,1.5
950,4,1,8,2,1.7
951,3,4,5,1,2.8
952,4,9,8,4,2.3
953,2,6,8,7,3.1
954,2,9,10,10,4.3
955,2,7,5,10,3.4
956,6,6,9,10,3.8
957,6,10,8,9,1.2
958,6,4,6,7,4.8
959,8,3,6,1,1.6
960,3,9,6,9,3.3
961,1,2,6,7,2.7
962,3,4,5,2,4.4
963,4,4,6,10,2.5
964,7,5,8,10,1.3
965,3,7,9,2,3.7
966,2,9,10,6,3.5
967,8,2,8,9,1.6
968,1,4,9,8,2.3
969,7,7,8,10,1.4
970,4,6,6,8,4.6
971,4,7,6,4,1.3
972,1,5,8,2,3.8
973,4,9,7,7,3.9
974,7,2,5,2,4.1
975,4,1,6,8,3.2
976,7,8,8,2,4.9
977,2,4,5,1,3.0
978,1,4,6,9,4.5
979,7,7,8,2,2.3
980,4,4,8,9,1.8
981,7,6,5,2,4.4
982,1,2,6,6,1.5
983,1,4,8,7,2.9
984,7,9,7,10,4.3
985,4,7,5,2,1.5
986,7,10,10,5,2.5
987,4,8,5,8,1.4
988,5,5,10,9,2.1
989,6,10,6,1,3.3
990,7,1,6,6,2.1
991,5,6,9,3,2.0
992,3,4,10,3,3.3
993,7,8,10,2,3.9
994,4,2,6,4,1.8
