worker_id,work_type,no_of_workers,time_takes_by_each_worker,complete_work_duration,rating
305,4,8,10,6,3.6
306,5,4,6,9,1.3
307,2,4,5,1,1.9
308,4,9,7,10,1.3
309,6,6,7,10,3.7
310,2,7,9,2,1.0
311,6,3,8,9,1.3
312,4,5,8,5,1.1
313,5,2,8,7,4.9
314,5,3,7,9,2.2
315,1,7,10,5,2.8
316,3,5,8,5,1.7
317,3,1,8,7,3.3
318,3,10,5,10,2.2
319,8,8,7,8,2.1
320,6,10,6,7,3.0
321,5,1,9,8,1.5
322,8,2,7,6,1.1
323,7,1,10,5,3.7
324,6,6,7,6,3.2
325,4,2,9,9,2.3
326,8,9,7,6,4.4
327,8,3,5,3,2.3
328,2,5,9,1,1.2
329,8,2,5,4,3.6
330,6,1,5,10,4.3
331,1,5,8,4,2.6
332,6,9,8,1,4.2
333,5,9,7,1,4.0
334,1,1,5,2,1.7
335,3,9,10,1,4.1
336,2,8,6,4,3.6
337,1,10,7,5,1.9
338,3,7,6,6,2.2
339,6,3,5,1,1.4
340,2,8,9,6,2.6
341,3,7,9,9,3.9
342,8,1,5,6,4.3
343,3,4,9,8,1.8
344,2,5,6,9,4.6
345,8,6,9,10,2.8
346,7,6,6,10,1.3
347,6,1,6,1,1.5
348,7,1,9,3,4.9
349,7,3,7,7,1.2
350,8,7,7,7,2.3
351,8,5,5,10,1.1
352,3,6,8,9,4.5
353,5,6,7,8,3.9
354,2,9,8,8,1.4
355,5,7,8,5,3.9
356,3,7,10,10,3.3
357,6,6,10,5,4.5
358,8,7,5,5,1.4
359,7,1,7,8,4.6
360,3,1,10,6,2.5
361,3,4,5,5,1.1
362,3,4,8,8,2.5
363,5,2,8,2,3.0
364,3,7,10,5,4.2
365,8,7,5,4,4.1
366,6,7,9,8,4.2
367,5,3,6,9,2.0
368,5,4,6,2,4.9
369,5,1,8,7,4.5
370,6,2,7,8,1.8
371,8,1,9,1,1.1
372,2,2,8,5,1.9
373,1,6,8,6,1.1
374,6,2,7,4,1.8
375,7,5,9,3,2.2
376,4,6,8,6,2.9
377,8,6,6,7,3.6
378,5,1,6,8,1.9
379,2,6,5,3,3.5
380,8,8,7,3,1.5
381,6,6,9,2,2.8
382,3,2,8,5,3.9
383,1,5,9,1,4.5
384,5,1,9,4,3.7
385,1,8,6,5,3.4
386,3,4,5,5,4.9
387,2,7,9,7,1.3
388,3,10,7,10,4.9
389,4,10,7,7,3.5
390,7,1,7,8,1.6
391,6,9,5,2,2.8
392,3,1,9,7,4.7
393,4,2,7,1,4.3
394,3,10,5,6,1.4
395,3,4,8,2,2.8
396,7,4,9,9,2.9
397,1,7,7,7,4.6
398,8,9,6,4,3.1
399,7,4,7,9,3.5
400,3,6,6,7,1.5
401,7,2,9,9,3.7
402,1,5,5,6,1.6
403,6,6,6,3,3.8
404,7,5,7,8,4.5
405,3,6,7,5,4.3
406,4,2,10,10,2.6
407,3,10,6,1,1.2
408,6,1,9,8,2.3
409,5,6,7,3,2.6
410,5,3,7,7,3.7
411,2,6,9,5,2.1
412,7,5,9,7,3.5
413,4,5,7,8,3.9
414,8,6,6,3,1.2
415,3,4,5,8,1.6
416,1,1,9,3,4.6
417,4,10,5,4,1.0
418,1,10,8,6,4.0
419,1,7,8,5,3.6
420,1,1,9,10,1.1
421,7,3,10,10,3.0
422,8,2,10,5,4.4
423,4,5,7,1,1.4
424,8,1,5,4,2.0
425,2,1,9,6,5.0
426,4,5,6,2,3.8
427,3,2,7,5,1.8
428,7,10,7,7,2.2
429,8,3,6,7,4.1
430,7,2,9,6,4.5
431,5,6,5,9,4.7
432,8,3,9,8,4.8
433,8,2,7,10,2.8
434,4,7,5,3,2.5
435,4,5,8,2,2.9
436,5,1,9,5,2.9
437,1,2,5,6,4.7
438,8,5,7,2,3.1
439,2,3,8,4,3.1
440,6,10,10,1,2.7
441,8,9,6,10,1.8
442,1,8,8,7,2.1
443,7,10,5,3,1.6
444,2,9,7,2,4.8
445,3,9,8,9,4.3
446,1,6,6,9,3.5
447,4,1,9,7,3.5
448,3,3,5,4,2.6
449,8,3,6,4,4.1
450,1,6,8,8,2.4
451,8,2,6,10,3.9
452,3,9,6,6,4.8
453,6,6,5,9,4.2
454,1,7,8,7,2.0
455,5,9,9,6,2.5
456,2,2,6,6,3.8
457,1,3,5,9,2.7
458,4,8,7,10,4.3
459,8,8,7,9,2.3
460,2,9,7,5,1.2
461,8,4,9,2,4.7
462,6,6,10,3,3.3
463,7,8,5,1,3.0
464,4,4,9,6,1.3
465,1,4,6,10,4.2
466,3,6,5,8,3.8
467,6,7,6,3,2.7
468,1,5,7,2,1.8
469,5,3,10,8,2.9
470,1,8,9,5,2.7
471,3,3,9,6,4.3
472,5,2,9,5,2.8
473,4,4,10,6,1.3
474,6,2,9,4,3.0
475,4,7,9,9,4.7
476,4,5,6,2,3.8
477,6,1,9,1,5.0
478,2,4,8,8,4.7
479,8,6,10,8,2.9
480,8,1,6,8,1.1
481,6,2,6,7,3.8
482,3,6,9,10,5.0
483,3,9,7,5,1.2
484,5,2,9,3,4.3
485,3,7,7,2,4.1
486,8,2,6,10,4.3
487,3,5,8,3,1.8
488,7,7,7,10,2.9
489,5,6,10,1,1.8
490,3,6,7,3,1.8
491,2,1,9,4,1.5
492,5,1,8,10,3.5
493,4,7,9,5,4.4
494,3,5,8,9,2.1
495,1,3,5,7,4.8
496,4,5,5,10,4.2
497,6,1,7,6,2.0
498,8,8,9,7,2.8
499,2,7,9,4,4.9
500,6,1,10,6,1.4
501,6,6,7,6,4.8
502,7,1,6,1,4.1
503,7,9,8,1,2.6
504,8,7,9,6,2.3
505,5,2,5,4,4.4
506,8,5,5,6,3.5
507,6,4,5,6,3.9
508,6,4,9,5,4.5
509,7,7,9,10,1.0
510,7,1,9,5,1.1
511,6,9,10,8,3.2
512,1,6,9,9,1.2
513,4,8,5,3,4.4
514,5,1,10,2,3.7
515,5,10,5,7,1.1
516,2,10,5,5,2.1
517,5,5,8,1,4.6
518,7,1,6,3,1.9
519,5,2,8,7,4.9
520,2,6,8,7,2.8
521,3,2,5,6,2.8
522,8,6,6,4,2.5
523,6,6,8,2,3.3
524,2,10,9,2,2.2
525,6,9,6,8,3.5
526,1,8,5,7,1.6
527,2,8,10,6,1.5
528,2,3,10,4,4.3
529,4,5,10,9,2.5
530,2,4,8,6,2.8
531,6,7,7,3,3.2
532,4,3,9,8,4.4
533,5,10,8,6,1.5
534,3,2,6,6,2.0
535,6,7,10,1,4.2
536,3,9,6,10,3.9
537,2,9,7,8,2.5
538,1,10,5,8,4.2
539,4,9,10,7,2.3
540,6,5,10,6,4.4
541,2,3,5,4,4.9
542,6,6,7,7,1.1
543,1,7,7,9,1.8
544,2,3,9,8,4.8
545,4,3,7,1,1.4
546,8,1,7,8,2.6
547,2,4,9,5,2.2
548,1,9,10,10,2.6
549,5,6,6,4,2.2
550,4,10,9,10,4.2
551,5,4,5,10,2.6
552,1,8,5,3,4.8
553,7,7,7,3,1.7
554,8,10,9,1,3.3
555,7,7,9,8,4.6
556,7,1,9,6,3.8
557,8,8,5,6,3.3
558,2,9,7,3,2.5
559,6,8,7,4,4.2
560,5,1,5,10,2.8
561,2,8,10,6,1.7
562,7,8,7,10,5.0
563,3,6,10,3,1.3
564,5,9,7,9,3.5
565,2,5,7,4,4.5
566,5,8,6,6,3.4
567,5,6,10,8,3.7
568,1,9,6,2,4.3
569,3,2,5,2,4.6
570,4,8,5,5,4.9
571,1,3,9,3,3.0
572,7,4,5,3,1.6
573,6,1,10,3,3.2
574,5,4,9,4,3.9
575,4,7,8,6,2.3
576,5,1,5,3,1.8
577,8,7,6,4,2.5
578,5,8,7,9,2.1
579,4,5,5,5,4.2
580,5,4,10,4,2.1
581,8,9,8,2,2.1
582,2,8,9,5,4.1
583,5,10,6,10,3.8
584,4,10,9,5,5.0
585,8,10,10,1,1.4
586,2,10,5,9,2.1
587,3,4,7,5,2.0
588,6,3,10,2,3.8
589,2,9,9,1,3.8
590,4,9,10,7,3.9
591,4,6,6,2,2.7
592,5,9,8,9,4.9
593,7,7,8,4,3.6
594,5,4,7,3,2.3
595,7,4,8,7,2.3
596,4,8,7,6,1.2
597,7,4,7,7,3.8
598,5,10,7,10,4.5
599,2,4,9,4,2.8
600,7,2,5,1,3.1
601,4,10,5,3,3.1
602,3,4,5,3,5.0
603,1,5,9,5,4.9
604,1,8,9,10,1.9
605,6,10,8,1,1.1
606,2,7,10,6,3.8
607,1,7,6,10,2.5
608,3,2,10,2,4.3
609,7,1,10,7,4.3
610,3,7,10,4,1.8
611,2,1,6,6,1.3
612,5,5,10,1,3.7
613,1,3,10,10,3.2
614,5,3,6,6,4.8
615,7,5,7,4,2.1
616,3,9,10,4,2.5
617,2,6,7,1,2.2
618,7,4,6,5,1.7
619,2,8,10,8,4.6
620,8,3,5,8,1.0
621,1,6,10,8,1.5
622,7,2,10,7,3.7
623,3,4,8,9,4.9
624,3,6,5,4,1.4
625,8,7,7,5,3.5
626,2,5,5,2,3.4
627,6,3,5,10,3.8
628,6,7,6,3,3.7
629,3,7,10,5,1.8
630,3,8,9,5,3.8
631,4,10,5,1,3.3
632,5,5,8,4,3.9
633,2,10,7,3,2.3
634,8,2,6,2,4.9
635,3,6,9,2,1.8
636,4,3,7,1,3.7
637,4,9,8,1,3.9
638,2,6,9,8,1.4
639,1,6,9,8,1.8
640,1,2,9,4,3.8
641,6,3,7,1,1.9
642,5,7,6,4,2.0
643,4,9,6,10,4.8
644,1,9,8,4,4.4
645,3,2,10,9,2.1
646,8,6,8,2,1.4
647,5,1,10,10,3.4
648,5,4,9,5,3.9
649,8,9,9,9,3.8
650,7,8,5,7,2.5
651,4,3,9,10,1.8
652,6,6,5,6,5.0
653,6,4,7,9,2.2
654,8,3,9,7,2.7
655,5,2,10,7,1.9
656,1,3,6,8,4.4
657,4,4,10,4,4.6
658,2,9,6,2,2.8
659,5,2,8,9,3.9
660,1,10,9,3,1.6
661,3,1,10,3,4.1
662,7,9,7,1,5.0
663,8,1,10,3,3.2
664,3,7,10,2,4.3
665,8,4,5,1,4.0
666,7,7,7,8,4.3
667,7,10,7,6,1.4
668,5,3,8,5,3.9
669,2,1,9,5,4.5
670,6,3,5,7,3.4
671,3,5,8,8,1.0
672,4,9,9,7,1.4
673,7,1,6,1,1.6
674,8,6,8,1,3.0
675,2,2,10,5,4.9
676,6,1,6,4,1.5
677,1,1,6,7,2.5
678,4,10,9,5,2.0
679,7,9,7,5,2.5
680,6,5,8,4,4.5
681,2,5,6,5,4.6
682,7,2,9,5,1.4
683,5,5,8,2,3.8
684,7,5,7,6,4.0
685,4,4,9,9,4.7
686,6,1,9,1,2.7
687,7,10,6,1,4.1
688,4,9,7,4,1.6
689,2,8,6,9,4.7
690,6,7,9,4,3.1
691,7,5,5,6,3.5
692,7,5,5,1,4.7
693,2,7,5,8,2.0
694,2,5,10,4,3.1
695,1,3,9,3,2.1
696,3,10,5,7,2.5
697,4,3,8,1,3.9
698,4,5,8,7,2.4
699,2,9,6,9,2.6
700,5,4,8,5,2.1
701,2,9,8,1,4.3
702,8,5,6,7,2.3
703,4,2,7,10,2.1
704,6,10,5,10,2.4
705,1,5,7,8,3.4
706,8,3,10,3,2.8
707,2,1,5,10,1.7
708,1,1,8,7,3.1
709,1,6,6,3,1.7
710,3,6,9,7,4.6
711,4,9,8,2,4.6
712,6,1,10,8,3.3
713,1,2,5,7,4.4
714,7,7,10,10,1.4
715,8,9,9,4,3.3
716,8,5,8,3,1.4
717,6,9,5,4,4.7
718,8,8,10,5,4.5
719,4,6,7,5,1.6
720,6,9,5,4,1.2
721,6,6,10,4,1.5
722,1,4,9,10,2.5
723,6,6,9,7,1.6
724,4,5,6,8,4.1
725,6,8,10,8,1.5
726,1,4,8,8,3.6
727,7,10,7,10,2.0
728,5,2,9,7,2.1
729,6,10,9,9,2.1
730,5,2,7,4,4.0
731,1,4,10,5,1.2
732,1,2,8,6,3.8
733,1,4,9,5,1.3
734,3,4,9,8,2.2
735,4,3,6,8,1.7
736,3,9,8,4,1.5
737,2,4,8,2,2.9
738,2,4,6,1,3.7
739,3,7,7,3,1.6
740,6,5,7,3,1.1
741,4,9,5,7,1.3
742,6,7,10,3,1.8
743,3,7,7,6,3.9
744,5,10,9,1,4.1
745,6,7,8,10,4.1
746,4,10,6,9,3.7
747,3,6,8,3,2.9
748,2,4,5,9,4.2
749,4,1,10,9,2.7
750,3,2,7,7,4.6
751,3,10,7,10,1.4
752,3,3,5,7,3.3
753,3,4,10,7,4.5
754,5,3,9,4,1.1
755,2,7,8,10,4.4
756,3,3,8,10,2.8
757,2,3,8,8,3.1
758,6,8,10,10,1.2
759,2,9,5,10,1.1
760,6,1,9,10,2.6
761,6,3,6,4,1.8
762,3,9,6,10,2.1
763,2,5,10,6,2.7
764,4,6,7,4,4.5
765,5,1,7,3,1.2
766,4,2,7,7,3.3
767,1,6,6,9,1.3
768,8,6,9,8,4.4
769,2,1,5,1,4.9
770,4,1,5,6,1.2
771,8,10,6,4,2.4
772,1,3,9,2,1.5
773,6,10,7,3,3.3
774,1,1,6,1,2.4
775,4,5,6,9,1.1
776,4,6,6,1,2.8
777,4,3,9,7,2.4
778,4,8,8,5,1.8
779,1,10,6,4,2.0
780,5,10,8,3,2.1
781,3,10,9,10,2.7
782,4,6,7,4,3.5
783,4,5,5,1,4.1
784,2,7,7,9,1.9
785,1,1,7,8,1.9
786,3,9,6,10,2.0
787,1,9,5,5,1.9
788,5,3,8,5,2.1
789,8,1,9,5,4.9
790,4,4,10,7,4.4
791,7,5,10,9,2.1
792,4,5,6,1,1.2
793,8,9,6,3,1.3
794,7,10,6,3,1.3
795,7,8,6,3,3.3
796,6,5,10,4,1.7
797,8,2,6,2,1.5
798,2,5,5,2,3.6
799,6,3,6,5,3.1
800,7,9,10,5,4.7
801,7,9,5,2,3.2
802,1,8,8,6,3.0
803,3,5,7,2,2.1
804,3,7,5,6,3.8
805,4,1,8,10,4.7
806,1,3,9,5,4.7
807,3,5,8,10,2.0
808,5,4,10,10,1.2
809,8,10,5,10,3.4
810,2,10,6,4,3.6
811,5,10,10,7,1.6
812,3,9,8,4,3.0
813,2,1,5,7,2.0
814,8,8,7,8,1.8
815,3,6,9,5,2.7
816,2,2,9,10,3.2
817,8,5,7,3,4.9
818,7,4,8,3,1.7
819,6,5,9,7,2.3
820,1,7,5,7,2.4
821,3,8,7,5,3.6
822,4,8,8,6,1.6
823,2,8,8,8,4.6
824,7,7,6,6,4.8
825,3,2,10,6,3.4
826,7,8,5,8,2.4
827,5,4,7,5,3.1
828,7,5,6,6,3.1
829,3,5,9,7,3.3
830,6,10,6,8,1.8
831,4,6,7,3,2.7
832,5,3,6,8,1.7
833,2,10,7,3,4.9
834,5,5,9,8,3.0
835,8,6,7,6,4.0
836,5,7,7,9,2.5
837,1,8,8,10,3.2
838,5,7,10,8,2.8
839,6,4,8,2,3.8
840,1,8,7,2,1.5
841,4,9,5,2,1.8
842,1,10,6,7,3.9
843,5,4,9,1,3.9
844,1,4,6,9,3.4
845,5,5,7,3,1.7
846,1,5,10,2,4.1
847,2,10,7,5,2.4
848,2,4,9,2,1.4
849,8,3,10,7,2.8
850,6,10,7,5,1.2
851,5,9,6,1,3.1
852,8,3,7,9,4.4
853,4,6,10,4,3.4
854,3,3,6,5,2.1
855,6,10,5,5,2.9
856,3,4,9,1,2.5
857,2,6,7,8,4.1
858,5,7,6,8,2.4
859,5,1,8,4,1.2
860,5,9,8,1,1.1
861,3,10,10,1,2.4
862,4,4,9,3,1.6
863,3,5,9,1,3.9
864,8,1,7,3,4.8
865,6,5,10,5,3.4
866,1,2,5,6,4.6
867,6,1,10,9,4.4
868,5,7,6,7,1.8
869,2,9,10,7,1.7
870,4,10,8,9,2.9
871,1,9,6,3,3.2
872,7,6,10,6,5.0
873,2,1,9,3,2.5
874,6,3,8,7,2.0
875,8,4,7,6,1.4
876,6,10,8,9,1.3
877,7,8,6,3,1.9
878,7,2,5,9,1.3
879,3,10,5,5,1.4
880,1,4,8,2,4.9
881,3,8,9,3,5.0
882,8,6,5,9,2.5
883,5,2,10,1,1.8
884,2,10,7,4,1.1
885,6,4,8,4,4.7
886,8,8,8,6,1.4
887,1,8,9,2,2.5
888,8,3,10,1,4.3
889,7,6,9,2,3.5
890,3,3,10,3,4.7
891,2,10,5,2,5.0
892,8,4,9,10,4.2
893,1,7,9,8,5.0
894,8,9,10,6,1.5
895,4,7,5,8,2.8
896,8,7,6,9,1.3
897,6,1,8,7,3.4
898,5,7,8,8,3.2
899,8,1,9,6,3.5
900,1,6,5,2,3.9
901,4,4,7,4,2.4
902,1,4,9,1,2.2
903,1,9,7,3,1.8
904,5,2,6,3,3.3
905,4,10,8,1,3.6
906,7,5,6,10,4.3
907,2,9,5,3,1.3
908,2,1,8,6,4.8
909,5,2,5,3,4.7
910,5,3,5,2,4.9
911,2,3,6,10,4.8
912,1,4,10,2,4.5
913,7,10,7,7,3.2
914,5,10,8,7,4.0
915,8,1,5,9,3.6
916,1,4,6,2,2.2
917,3,5,6,8,2.1
918,6,3,8,6,4.5
919,6,4,8,10,4.9
920,3,1,7,2,1.1
921,4,2,9,10,3.2
922,8,8,6,4,4.9
923,3,3,10,8,1.6
924,1,9,8,6,3.3
925,1,8,10,9,3.2
926,4,1,6,8,2.2
927,7,8,10,2,3.1
928,6,2,6,1,2.2
929,6,2,6,8,1.3
930,5,2,10,5,2.5
931,2,4,10,8,3.8
932,2,2,6,7,2.2
933,8,1,6,7,3.7
934,7,5,5,9,2.8
935,6,6,9,6,3.8
936,1,7,8,9,3.2
937,6,1,7,4,3.2
938,3,2,9,6,4.5
939,2,8,5,5,1.6
940,8,4,9,9,2.7
941,4,9,7,3,1.5
942,2,2,6,10,2.6
943,8,10,5,6,1.7
944,5,8,6,8,4.1
945,2,5,10,5,3.0
946,8,7,8,10,4.8
947,8,7,5,9,2.0
948,5,7,10,5,2.7
949,8,4,9,7,4.4
950,7,2,7,9,1.4
951,5,8,10,3,4.3
952,6,1,7,8,3.5
953,5,10,10,9,3.3
954,6,4,7,7,1.9
955,2,6,10,8,1.1
956,8,3,10,2,4.3
957,3,5,10,5,4.5
958,6,9,10,7,2.9
959,5,4,9,7,2.8
960,7,10,10,4,4.7
961,6,2,6,1,4.2
962,5,2,8,2,2.1
963,8,8,6,5,3.7
964,7,1,7,10,3.0
965,4,7,7,9,3.6
966,3,9,5,2,2.6
967,6,10,10,5,4.4
968,8,3,9,7,1.8
969,7,2,6,1,1.6
970,7,10,10,3,3.5
971,4,9,10,10,1.7
972,6,7,9,4,3.7
973,8,4,9,9,2.6
974,6,9,10,4,1.8
975,3,3,7,10,1.4
976,1,8,6,9,2.0
977,3,6,10,5,2.2
978,2,9,10,5,4.0
979,1,2,7,9,1.3
980,6,4,6,9,2.6
981,8,9,8,7,4.8
982,4,5,10,1,2.6
983,7,4,9,3,5.0
984,7,9,10,6,3.1
985,2,5,8,9,4.2
986,7,6,8,10,2.9
987,2,3,7,5,5.0
988,4,3,7,1,1.8
989,8,2,9,3,4.8
990,5,2,9,2,2.2
991,8,1,8,5,1.4
992,8,6,8,3,1.4
993,4,8,9,10,4.3
994,2,7,8,1,4.0
